Unnamed: 0,ID,resp,theta,previous,contrast,state,stim*contrast,block,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,Predicted_state
28268,57,0,1,-1,0.05,2,0.05,1,0,269,1,0,0.8998903511506673,0.10010964884935675,1
28269,57,1,1,-1,0.02,2,0.02,1,1,270,0,1,0.8963718664672538,0.10362813353273494,1
28270,57,0,1,-1,0.02,2,0.02,1,0,271,1,0,0.895117689526838,0.1048823104731565,1
28271,57,1,1,1,0.05,2,0.05,1,1,272,1,1,0.8915862743447148,0.10841372565529958,1
28272,57,1,1,1,0.02,2,0.02,1,1,273,1,1,0.8872887636437853,0.11271123635623086,1
28273,57,0,-1,-1,0.05,2,-0.05,1,1,274,1,1,0.8818789243588145,0.11812107564116484,1
28274,57,0,-1,-1,0.01,2,-0.01,1,1,275,1,1,0.8744468946467246,0.12555310535328074,1
28275,57,0,-1,1,0.01,2,-0.01,1,1,276,0,1,0.8640701133732781,0.13592988662673972,1
28276,57,0,-1,1,0.05,2,-0.05,1,1,277,0,1,0.8562798723525522,0.14372012764747522,1
28277,57,1,1,-1,0.02,2,0.02,1,1,278,0,1,0.8496185041906038,0.15038149580939827,1
28278,57,1,1,-1,0.05,2,0.05,1,1,279,0,1,0.8453406323603282,0.1546593676396499,1
28279,57,0,1,-1,0.05,2,0.05,1,0,280,1,0,0.8424189896904668,0.15758101030953017,1
28280,57,1,-1,-1,0.05,2,-0.05,1,0,281,0,0,0.8368065288570001,0.16319347114298122,1
28281,57,1,1,-1,0.05,2,0.05,1,1,282,0,1,0.8376107256038481,0.1623892743961528,1
28282,57,1,-1,-1,0.02,2,-0.02,1,0,283,0,0,0.8397520901002087,0.16024790989980425,1
28283,57,1,-1,-1,0.01,2,-0.01,1,0,284,0,0,0.8463730465705861,0.15362695342939722,1
28284,57,0,-1,1,0.05,2,-0.05,1,1,285,0,1,0.8570511510741526,0.14294884892586152,1
28285,57,1,-1,1,0.02,2,-0.02,1,0,286,1,0,0.868874339535847,0.1311256604641554,1
28286,57,0,-1,-1,0.01,2,-0.01,1,1,287,1,1,0.8790657264940555,0.12093427350595129,1
28287,57,0,1,-1,0.05,2,0.05,1,0,288,1,0,0.8863887843589295,0.1136112156410796,1
28288,57,0,-1,-1,0.05,2,-0.05,1,1,289,1,1,0.8914774152190634,0.10852258478093771,1
28289,57,1,-1,1,0.02,2,-0.02,1,0,290,1,0,0.8947832932122826,0.10521670678769618,1
28290,57,0,1,-1,0.05,2,0.05,1,0,291,1,0,0.8970996878472854,0.10290031215272537,1
28291,57,0,-1,-1,0.02,2,-0.02,1,1,292,1,1,0.8975381141993679,0.10246188580064429,1
28292,57,1,1,-1,0.01,2,0.01,1,1,293,0,1,0.89592311289798,0.10407688710200726,1
28293,57,0,-1,-1,0.01,2,-0.01,1,1,294,1,1,0.8969256191237414,0.10307438087628634,1
28294,57,0,1,-1,0.01,2,0.01,1,0,295,1,0,0.8957708558464037,0.10422914415361147,1
28295,57,0,1,-1,0.02,2,0.02,1,0,296,1,0,0.8923270257636169,0.10767297423637143,1
28296,57,1,1,-1,0.05,2,0.05,1,1,297,0,1,0.8864617102974933,0.11353828970249992,1
28297,57,0,-1,1,0.02,2,-0.02,1,1,298,0,1,0.8820244240708001,0.11797557592922532,1
28298,57,0,-1,-1,0.05,2,-0.05,1,1,299,1,1,0.8796234742756969,0.12037652572431015,1
28299,57,0,1,-1,0.01,2,0.01,1,0,300,1,0,0.8753146229224623,0.12468537707756311,1
28300,57,0,1,1,0.02,2,0.02,1,0,301,0,0,0.8682351355444271,0.13176486445559604,1
28301,57,0,1,1,0.01,2,0.01,1,0,302,0,0,0.865042634143905,0.13495736585610363,1
28302,57,0,-1,-1,0.02,2,-0.02,1,1,303,1,1,0.8651585234328213,0.13484147656718412,1
28303,57,1,1,-1,0.05,2,0.05,1,1,304,0,1,0.8627314608359273,0.1372685391640828,1
28304,57,1,1,1,0.01,2,0.01,1,1,305,1,1,0.8616829109325524,0.13831708906745413,1
28305,57,0,-1,-1,0.05,2,-0.05,1,1,306,1,1,0.8592822969090755,0.14071770309089637,1
28306,57,1,1,1,0.01,2,0.01,1,1,307,1,1,0.8547196550122782,0.1452803449877017,1
28307,57,0,1,-1,0.01,2,0.01,1,0,308,1,0,0.848651646704143,0.1513483532958666,1
28308,57,0,-1,-1,0.02,2,-0.02,1,1,309,1,1,0.839308606786093,0.16069139321388265,1
28309,57,1,1,-1,0.02,2,0.02,1,1,310,0,1,0.826512423647541,0.17348757635244152,1
28310,57,0,-1,1,0.05,2,-0.05,1,1,311,0,1,0.8162884674749468,0.1837115325250408,1
28311,57,0,1,1,0.02,2,0.02,1,0,312,0,0,0.8071061210595669,0.19289387894044657,1
28312,57,0,-1,-1,0.01,2,-0.01,1,1,313,1,1,0.8021742022651753,0.19782579773481448,1
28313,57,0,-1,1,0.02,2,-0.02,1,1,314,0,1,0.793606242256812,0.20639375774318314,1
28314,57,0,1,1,0.01,2,0.01,1,0,315,0,0,0.7871366581576711,0.2128633418423182,1
28315,57,1,1,1,0.02,2,0.02,1,1,316,1,1,0.7842753469057983,0.21572465309419303,1
28316,57,1,1,1,0.01,2,0.01,1,1,317,1,1,0.7794396835233806,0.22056031647660643,1
28317,57,1,1,1,0.02,2,0.02,1,1,318,1,1,0.7724687043043306,0.22753129569565353,1
28318,57,1,1,-1,0.05,1,0.05,1,1,319,0,1,0.7633014086379968,0.23669859136197535,1
28319,57,1,1,-1,0.05,1,0.05,1,1,320,0,1,0.7553649177061291,0.24463508229385297,1
28320,57,0,1,-1,0.01,1,0.01,1,0,321,1,0,0.7486338980595968,0.25136610194039544,1
28321,57,0,-1,1,0.02,1,-0.02,1,1,322,0,1,0.7374961281198587,0.2625038718801511,1
28322,57,0,1,1,0.02,2,0.02,1,0,323,0,0,0.7284575793984189,0.27154242060155365,1
28323,57,1,-1,-1,0.01,2,-0.01,1,0,324,0,0,0.7238358931799842,0.27616410682001735,1
28324,57,1,1,1,0.05,2,0.05,1,1,325,1,1,0.7233542786293383,0.2766457213706881,1
28325,57,1,-1,-1,0.02,2,-0.02,1,0,326,0,0,0.7209109784168721,0.2790890215831277,1
28326,57,0,1,-1,0.01,2,0.01,1,0,327,1,0,0.7233061404538642,0.27669385954611786,1
28327,57,0,-1,-1,0.05,2,-0.05,1,1,328,1,1,0.7214280051274494,0.27857199487257395,1
28328,57,1,-1,-1,0.01,2,-0.01,1,0,329,0,0,0.7161289018027197,0.28387109819726136,1
28329,57,1,-1,1,0.05,2,-0.05,1,0,330,1,0,0.7149904230132645,0.2850095769867176,1
28330,57,0,-1,-1,0.01,2,-0.01,1,1,331,1,1,0.7119880725871638,0.28801192741285153,1
28331,57,0,-1,1,0.01,2,-0.01,1,1,332,0,1,0.704625422151872,0.29537457784810955,1
28332,57,0,-1,1,0.02,2,-0.02,1,1,333,0,1,0.6997739265857345,0.30022607341424407,1
28333,57,1,1,-1,0.05,2,0.05,1,1,334,0,1,0.6968699833386623,0.3031300166613596,1
28334,57,1,1,-1,0.05,2,0.05,1,1,335,0,1,0.6950228119369091,0.30497718806306723,1
28335,57,1,-1,-1,0.02,2,-0.02,1,0,336,0,0,0.6942265161698801,0.3057734838301129,1
28336,57,1,1,1,0.05,2,0.05,1,1,337,1,1,0.6983210580361571,0.3016789419638438,1
28337,57,0,-1,-1,0.05,2,-0.05,1,1,338,1,1,0.7003028450722462,0.2996971549277778,1
28338,57,0,-1,1,0.05,2,-0.05,1,1,339,0,1,0.6987647338075224,0.3012352661924528,1
28339,57,0,-1,-1,0.05,2,-0.05,1,1,340,1,1,0.6979600981355212,0.3020399018645022,1
28340,57,1,1,-1,0.01,2,0.01,1,1,341,0,1,0.6935969142035107,0.3064030857964868,1
28341,57,1,-1,-1,0.01,2,-0.01,1,0,342,0,0,0.69209966778409,0.3079003322159009,1
28342,57,1,1,1,0.01,2,0.01,1,1,343,1,1,0.6947501980860913,0.3052498019138975,1
28343,57,0,1,1,0.02,2,0.02,1,0,344,0,0,0.6948215618572552,0.3051784381427534,1
28344,57,0,-1,-1,0.05,2,-0.05,1,1,345,1,1,0.6992097396747529,0.30079026032525186,1
28345,57,1,-1,1,0.02,2,-0.02,1,0,346,1,0,0.70004702622263,0.2999529737773896,1
28346,57,1,1,1,0.05,2,0.05,1,1,347,1,1,0.6983897804458976,0.30161021955410683,1
28347,57,1,1,1,0.01,2,0.01,1,1,348,1,1,0.6946243950365336,0.30537560496347216,1
28348,57,1,1,-1,0.02,2,0.02,1,1,349,0,1,0.6882157197055788,0.311784280294446,1
28349,57,0,1,-1,0.02,2,0.02,1,0,350,1,0,0.6841399857951834,0.3158600142048004,1
28350,57,0,1,1,0.05,2,0.05,1,0,351,0,0,0.6753602965368956,0.3246397034631211,1
28351,57,1,1,-1,0.02,2,0.02,1,1,352,0,1,0.6732362784029385,0.3267637215970347,1
28352,57,1,-1,1,0.01,2,-0.01,1,0,353,1,0,0.6733869092991838,0.3266130907008433,1
28353,57,0,1,1,0.01,2,0.01,1,0,354,0,0,0.6708249900444582,0.3291750099555159,1
28354,57,0,-1,1,0.05,2,-0.05,1,1,355,0,1,0.6718994119157561,0.32810058808422404,1
28355,57,1,-1,-1,0.05,2,-0.05,1,0,356,0,0,0.6736385893858288,0.3263614106141924,1
28356,57,1,1,1,0.02,2,0.02,1,1,357,1,1,0.6829452810417671,0.31705471895822046,1
28357,57,0,1,-1,0.01,2,0.01,1,0,358,1,0,0.6895299265283777,0.3104700734716336,1
28358,57,0,1,-1,0.02,2,0.02,1,0,359,1,0,0.6915045449680872,0.3084954550319312,1
28359,57,1,1,-1,0.01,2,0.01,1,1,360,0,1,0.6889988605895636,0.31100113941042007,1
28360,57,1,-1,1,0.01,2,-0.01,1,0,361,1,0,0.6893414081424347,0.31065859185755845,1
28361,57,0,-1,-1,0.05,2,-0.05,1,1,362,1,1,0.6870583799803961,0.31294162001962267,1
28362,57,1,1,-1,0.02,2,0.02,1,1,363,0,1,0.6811115750727085,0.31888842492728564,1
28363,57,0,-1,-1,0.02,2,-0.02,1,1,364,1,1,0.6774822064615265,0.32251779353847987,1
28364,57,1,-1,-1,0.05,2,-0.05,1,0,365,0,0,0.6693671829849881,0.3306328170150386,1
28365,57,0,1,1,0.02,2,0.02,1,0,366,0,0,0.6687668658602584,0.3312331341397594,1
28366,57,1,1,1,0.05,2,0.05,1,1,367,1,1,0.6724872133344266,0.3275127866655879,1
28367,57,1,1,-1,0.02,2,0.02,1,1,368,0,1,0.6739710589627423,0.32602894103726526,1
28368,57,0,-1,-1,0.01,2,-0.01,1,1,369,1,1,0.6777393588279602,0.3222606411720159,1
28369,57,0,-1,-1,0.01,2,-0.01,1,1,370,1,1,0.6770031295581119,0.322996870441902,1
28370,57,0,-1,1,0.01,2,-0.01,1,1,371,0,1,0.6717297165498454,0.3282702834501648,1
28371,57,0,-1,-1,0.01,2,-0.01,1,1,372,1,1,0.6688985098536964,0.33110149014633117,1
28372,57,1,-1,1,0.01,2,-0.01,1,0,373,1,0,0.661405109237584,0.3385948907624078,1
28373,57,1,-1,-1,0.05,2,-0.05,1,0,374,0,0,0.6509370180952987,0.34906298190468604,1
28374,57,0,1,1,0.05,2,0.05,1,0,375,0,0,0.6481591033793359,0.3518408966206919,1
28375,57,1,1,1,0.05,2,0.05,1,1,376,1,1,0.6519379598519977,0.348062040147977,1
28376,57,1,1,-1,0.02,2,0.02,1,1,377,0,1,0.6533839290411865,0.34661607095878844,1
28377,57,1,1,-1,0.02,2,0.02,1,1,378,0,1,0.657085031068098,0.3429149689319208,1
28378,57,0,-1,1,0.01,2,-0.01,1,1,379,0,1,0.6630713597222296,0.3369286402777949,1
28379,57,0,1,1,0.01,2,0.01,1,0,380,0,0,0.671544848697134,0.32845515130283914,1
28380,57,1,1,1,0.02,2,0.02,1,1,381,1,1,0.6839264661987919,0.3160735338012116,1
28381,57,0,-1,-1,0.02,2,-0.02,1,1,382,1,1,0.6934544136341994,0.30654558636579965,1
28382,57,1,1,-1,0.01,2,0.01,1,1,383,0,1,0.6985305011786825,0.30146949882129115,1
28383,57,0,-1,-1,0.01,2,-0.01,1,1,384,1,1,0.7065426447066047,0.29345735529341677,1
28384,57,1,-1,1,0.05,2,-0.05,1,0,385,1,0,0.7101255823546492,0.2898744176453411,1
28385,57,0,-1,1,0.01,2,-0.01,1,1,386,0,1,0.7118133109450324,0.28818668905496997,1
28386,57,0,-1,1,0.05,2,-0.05,1,1,387,0,1,0.7159713761760972,0.2840286238239196,1
28387,57,1,1,-1,0.02,1,0.02,1,1,388,0,1,0.7209098243638898,0.2790901756360959,1
28388,57,0,-1,-1,0.01,1,-0.01,1,1,389,1,1,0.7282307423679248,0.2717692576320859,1
28389,57,1,1,1,0.05,1,0.05,1,1,390,1,1,0.7313176173254361,0.2686823826745882,1
28390,57,1,-1,1,0.05,1,-0.05,1,0,391,1,0,0.7324821945482229,0.26751780545178255,1
28391,57,1,1,1,0.02,1,0.02,1,1,392,1,1,0.7318871310492903,0.2681128689507115,1
28392,57,0,-1,-1,0.02,1,-0.02,1,1,393,1,1,0.7290012092485518,0.2709987907514425,1
28393,57,1,1,-1,0.02,1,0.02,1,1,394,0,1,0.7220429305508292,0.2779570694491674,1
28394,57,1,1,1,0.05,1,0.05,1,1,395,1,1,0.7174616264888145,0.28253837351116234,1
28395,57,0,-1,1,0.01,1,-0.01,1,1,396,0,1,0.7108186972338167,0.28918130276618526,1
28396,57,0,-1,1,0.01,1,-0.01,1,1,397,0,1,0.7066790742725672,0.2933209257274378,1
28397,57,0,-1,1,0.05,1,-0.05,1,1,398,0,1,0.7050053646612908,0.2949946353386839,1
28398,57,1,-1,-1,0.05,1,-0.05,1,0,399,0,0,0.7040810601989459,0.29591893980107803,1
28399,57,1,1,-1,0.05,1,0.05,1,1,400,0,1,0.7104970632636299,0.28950293673639454,1
28400,57,0,1,-1,0.02,1,0.02,1,0,401,1,0,0.7180192586113184,0.28198074138866414,1
28401,57,0,1,-1,0.02,1,0.02,1,0,402,1,0,0.7211407296143194,0.27885927038565766,1
28402,57,1,-1,-1,0.05,1,-0.05,1,0,403,0,0,0.7200042268915539,0.27999577310846324,1
28403,57,1,1,1,0.01,1,0.01,1,1,404,1,1,0.7261343992863908,0.27386560071362875,1
28404,57,1,1,1,0.02,1,0.02,1,1,405,1,1,0.7298086465707426,0.27019135342923767,1
28405,57,1,1,1,0.01,1,0.01,1,1,406,1,1,0.7311703525432585,0.26882964745676186,1
28406,57,0,1,-1,0.05,2,0.05,1,0,407,1,0,0.7301728179740219,0.2698271820259798,1
28407,57,0,-1,1,0.02,2,-0.02,1,1,408,0,1,0.7254609350028776,0.27453906499713626,1
28408,57,1,-1,-1,0.05,2,-0.05,1,0,409,0,0,0.7227292285182014,0.2772707714817961,1
28409,57,1,-1,-1,0.05,2,-0.05,1,0,410,0,0,0.7272196230527309,0.27278037694725327,1
28410,57,0,-1,-1,0.05,2,-0.05,1,1,411,1,1,0.739303295137149,0.26069670486283353,1
28411,57,1,1,-1,0.05,2,0.05,1,1,412,0,1,0.747772579606877,0.25222742039315144,1
28412,57,0,1,-1,0.02,2,0.02,1,0,413,1,0,0.7574440655721482,0.24255593442783083,1
28413,57,0,-1,-1,0.02,2,-0.02,1,1,414,1,1,0.7629198270025909,0.23708017299739667,1
28414,57,1,1,-1,0.01,2,0.01,1,1,415,0,1,0.7646582228615302,0.2353417771384923,1
28415,57,0,1,1,0.01,2,0.01,1,0,416,0,0,0.7692759165974022,0.2307240834025693,1
28416,57,1,1,1,0.05,2,0.05,1,1,417,1,1,0.7775887285625787,0.22241127143741038,1
28417,57,1,1,-1,0.01,2,0.01,1,1,418,0,1,0.7841380625216845,0.2158619374783016,1
28418,57,1,1,1,0.05,2,0.05,1,1,419,1,1,0.7936735468225464,0.2063264531774645,1
28419,57,1,1,1,0.05,1,0.05,1,1,420,1,1,0.8015013899157629,0.1984986100842204,1
28420,57,0,1,1,0.02,1,0.02,1,0,421,0,0,0.8077373625500212,0.19226263744999,1
28421,57,1,1,1,0.05,1,0.05,1,1,422,1,1,0.8182949708485427,0.18170502915148387,1
28422,57,0,-1,-1,0.01,2,-0.01,1,1,423,1,1,0.8272636544579919,0.17273634554198797,1
28423,57,0,-1,1,0.02,2,-0.02,1,1,424,0,1,0.8328353431177392,0.16716465688227686,1
28424,57,0,-1,1,0.05,2,-0.05,1,1,425,0,1,0.8405052252547046,0.1594947747453197,1
28425,57,0,-1,-1,0.02,2,-0.02,1,1,426,1,1,0.8492698660276037,0.15073013397240534,1
28426,57,0,-1,1,0.05,2,-0.05,1,1,427,0,1,0.8550211447407787,0.14497885525924958,1
28427,57,1,1,1,0.05,2,0.05,1,1,428,1,1,0.8618958440944794,0.13810415590554534,1
28428,57,0,-1,-1,0.01,2,-0.01,1,1,429,1,1,0.8676609575065956,0.13233904249338288,1
28429,57,1,-1,1,0.01,2,-0.01,1,0,430,1,0,0.8707091063793614,0.12929089362063967,1
28430,57,0,-1,-1,0.01,2,-0.01,1,1,431,1,1,0.8724709259634474,0.12752907403656386,1
28431,57,0,-1,-1,0.02,2,-0.02,1,1,432,1,1,0.8716929705054235,0.12830702949458478,1
28432,57,1,1,1,0.01,2,0.01,1,1,433,1,1,0.8684482472809861,0.13155175271902447,1
28433,57,0,1,1,0.02,2,0.02,1,0,434,0,0,0.8638742818514211,0.1361257181486041,1
28434,57,1,-1,-1,0.02,2,-0.02,1,0,435,0,0,0.8631304482218656,0.1368695517781227,1
28435,57,1,1,1,0.01,2,0.01,1,1,436,1,1,0.8666324182472721,0.13336758175270977,1
28436,57,0,-1,1,0.02,2,-0.02,1,1,437,0,1,0.8688128501975072,0.13118714980249335,1
28437,57,0,-1,-1,0.05,2,-0.05,1,1,438,1,1,0.8730357876904559,0.12696421230953753,1
28438,57,1,-1,1,0.02,2,-0.02,1,0,439,1,0,0.8752711804059113,0.12472881959406344,1
28439,57,0,-1,1,0.01,2,-0.01,1,1,440,0,1,0.8763284842139354,0.12367151578608773,1
28440,57,1,1,1,0.05,2,0.05,1,1,441,1,1,0.879789276889803,0.12021072311022508,1
28441,57,0,1,-1,0.01,2,0.01,1,0,442,1,0,0.8823912724815034,0.1176087275184996,1
28442,57,0,1,-1,0.01,2,0.01,1,0,443,1,0,0.8825093981618467,0.1174906018381648,1
28443,57,0,1,-1,0.05,2,0.05,1,0,444,1,0,0.8801491336632319,0.11985086633674012,1
28444,57,1,1,1,0.02,2,0.02,1,1,445,1,1,0.8756081530960115,0.12439184690401305,1
28445,57,1,1,1,0.05,2,0.05,1,1,446,1,1,0.8698249690138358,0.13017503098617994,1
28446,57,0,-1,1,0.02,2,-0.02,1,1,447,0,1,0.8630004473401436,0.1369995526598725,1
28447,57,0,-1,1,0.01,2,-0.01,1,1,448,0,1,0.8582572465751988,0.14174275342480244,1
28448,57,0,1,-1,0.01,2,0.01,1,0,449,1,0,0.8559644020826427,0.144035597917378,1
28449,57,1,1,-1,0.02,2,0.02,1,1,450,0,1,0.8507317367708334,0.14926826322918402,1
28450,57,1,1,1,0.02,2,0.02,1,1,451,1,1,0.8478558587353705,0.1521441412646337,1
28451,57,1,-1,-1,0.02,2,-0.02,1,0,452,0,0,0.8435221855203106,0.1564778144797165,1
28452,57,0,1,1,0.02,2,0.02,1,0,453,0,0,0.8435779641746115,0.15642203582539901,1
28453,57,0,-1,-1,0.02,2,-0.02,1,1,454,1,1,0.8475610767477533,0.15243892325224956,1
28454,57,0,-1,-1,0.05,2,-0.05,1,1,455,1,1,0.848740948609521,0.15125905139046616,1
28455,57,1,-1,1,0.05,2,-0.05,1,0,456,1,0,0.8476919610582868,0.15230803894171022,1
28456,57,0,1,1,0.02,1,0.02,1,0,457,0,0,0.8456418530483062,0.1543581469517067,1
28457,57,1,1,-1,0.01,1,0.01,1,1,458,0,1,0.8474919951155907,0.15250800488440477,1
28458,57,1,1,-1,0.05,1,0.05,1,1,459,0,1,0.8521265798360846,0.14787342016390756,1
28459,57,1,1,1,0.05,1,0.05,1,1,460,1,1,0.858137274500708,0.14186272549931805,1
28460,57,1,-1,1,0.02,1,-0.02,1,0,461,1,0,0.8630361057661857,0.13696389423381689,1
28461,57,0,1,-1,0.01,1,0.01,1,0,462,1,0,0.8665825766483638,0.13341742335160905,1
28462,57,0,-1,1,0.05,1,-0.05,1,1,463,0,1,0.8673907857353769,0.1326092142646241,1
28463,57,0,-1,1,0.02,1,-0.02,1,1,464,0,1,0.869342804905949,0.13065719509402943,1
28464,57,0,1,-1,0.01,1,0.01,1,0,465,1,0,0.8733347603479049,0.12666523965208515,1
28465,57,0,1,-1,0.01,1,0.01,1,0,466,1,0,0.8746734073574655,0.1253265926425549,1
28466,57,1,-1,1,0.02,1,-0.02,1,0,467,1,0,0.8734208444336888,0.1265791555662848,1
28467,57,1,1,-1,0.05,1,0.05,1,1,468,0,1,0.8709687347302814,0.1290312652697264,1
28468,57,0,-1,1,0.02,2,-0.02,1,1,469,0,1,0.8699076828013816,0.13009231719863187,1
28469,57,1,1,1,0.02,2,0.02,1,1,470,1,1,0.8708718503291236,0.1291281496708533,1
28470,57,0,-1,1,0.02,2,-0.02,1,1,471,0,1,0.8706403220221253,0.12935967797789327,1
28471,57,0,1,-1,0.02,2,0.02,1,0,472,1,0,0.8724345741568164,0.12756542584315833,1
28472,57,0,-1,-1,0.02,2,-0.02,1,1,473,1,1,0.8716301201028959,0.1283698798971098,1
28473,57,0,-1,-1,0.05,2,-0.05,1,1,474,1,1,0.868357394611864,0.13164260538810943,1
28474,57,1,-1,-1,0.02,2,-0.02,1,0,475,0,0,0.8630010221404822,0.13699897785951556,1
28475,57,0,1,1,0.01,2,0.01,1,0,476,0,0,0.8619329980009388,0.13806700199903688,1
28476,57,1,1,-1,0.05,2,0.05,1,1,477,0,1,0.8641798185348051,0.13582018146518526,1
28477,57,0,1,-1,0.02,2,0.02,1,0,478,1,0,0.867810734325077,0.13218926567491937,1
28478,57,1,1,1,0.02,2,0.02,1,1,479,1,1,0.8687465401268873,0.1312534598731076,1
28479,57,1,-1,1,0.05,1,-0.05,1,0,480,1,0,0.8684655816557996,0.1315344183442233,1
28480,57,0,-1,1,0.05,1,-0.05,1,1,481,0,1,0.8673607199780548,0.1326392800219275,1
28481,57,0,1,-1,0.02,1,0.02,1,0,482,1,0,0.8673992360658807,0.1326007639341084,1
28482,57,0,-1,-1,0.01,1,-0.01,1,1,483,1,1,0.8647569813230992,0.13524301867687988,1
28483,57,1,1,-1,0.05,1,0.05,1,1,484,0,1,0.8593758035762843,0.14062419642372204,1
28484,57,1,1,1,0.02,1,0.02,1,1,485,1,1,0.8553789492447228,0.14462105075526527,1
28485,57,1,-1,1,0.01,1,-0.01,1,0,486,1,0,0.8499624161548833,0.15003758384512023,1
28486,57,0,-1,1,0.05,1,-0.05,1,1,487,0,1,0.8429473652835323,0.15705263471646785,1
28487,57,0,-1,-1,0.02,1,-0.02,1,1,488,1,1,0.8370278379220609,0.1629721620779107,1
28488,57,1,1,1,0.02,1,0.02,1,1,489,1,1,0.827932397285329,0.17206760271465302,1
28489,57,1,-1,-1,0.01,1,-0.01,1,0,490,0,0,0.8169452225546359,0.1830547774453429,1
28490,57,0,-1,1,0.01,1,-0.01,1,1,491,0,1,0.8101371796234403,0.189862820376547,1
28491,57,0,-1,-1,0.01,1,-0.01,1,1,492,1,1,0.8058599447331725,0.19414005526680345,1
28492,57,1,-1,-1,0.02,1,-0.02,1,0,493,0,0,0.798026858135489,0.20197314186448778,1
28493,57,1,1,1,0.05,1,0.05,1,1,494,1,1,0.7949236970317185,0.20507630296828308,1
28494,57,0,-1,1,0.05,1,-0.05,1,1,495,0,1,0.790270361438424,0.20972963856157498,1
28495,57,1,-1,1,0.05,1,-0.05,1,0,496,1,0,0.7865815804839036,0.21341841951609214,1
28496,57,0,-1,1,0.05,1,-0.05,1,1,497,0,1,0.7814122422516255,0.21858775774836509,1
28497,57,0,-1,-1,0.02,2,-0.02,1,1,498,1,1,0.7771866637202396,0.2228133362797451,1
28498,57,0,1,1,0.02,2,0.02,1,0,499,0,0,0.7692507853863237,0.2307492146136728,1
28499,57,1,1,-1,0.02,2,0.02,1,1,500,0,1,0.765614505511142,0.2343854944888595,1
28500,58,0,-1,1,0.01,2,-0.01,1,1,1,0,1,0.13445529546835874,0.8655447045316298,2
28501,58,0,-1,1,0.02,2,-0.02,1,1,2,0,1,0.19219755614596096,0.807802443854029,2
28502,58,1,1,1,0.02,2,0.02,1,1,3,1,1,0.25271913451178135,0.7472808654882294,2
28503,58,1,1,1,0.02,2,0.02,1,1,4,1,1,0.30492520106410276,0.6950747989358834,2
28504,58,0,1,1,0.01,2,0.01,1,0,5,0,0,0.34978703894424645,0.6502129610557592,2
28505,58,1,1,1,0.02,2,0.02,1,1,6,1,1,0.4012255483183058,0.59877445168169,2
28506,58,0,1,-1,0.05,2,0.05,1,0,7,1,0,0.4455647327284653,0.5544352672715244,2
28507,58,0,1,-1,0.05,2,0.05,1,0,8,1,0,0.48094097086166837,0.5190590291383107,2
28508,58,0,-1,1,0.05,2,-0.05,1,1,9,0,1,0.5086735273721473,0.4913264726278761,1
28509,58,1,1,1,0.01,2,0.01,1,1,10,1,1,0.5367343746064046,0.46326562539359395,1
28510,58,1,1,1,0.05,2,0.05,1,1,11,1,1,0.5601723607278952,0.4398276392720776,1
28511,58,0,-1,-1,0.05,2,-0.05,1,1,12,1,1,0.5800667190741878,0.419933280925785,1
28512,58,0,1,-1,0.01,2,0.01,1,0,13,1,0,0.5949040972687104,0.405095902731307,1
28513,58,1,1,-1,0.05,2,0.05,1,1,14,0,1,0.6040903103140102,0.3959096896860171,1
28514,58,0,-1,-1,0.02,2,-0.02,1,1,15,1,1,0.6141485504865178,0.38585144951350275,1
28515,58,0,1,1,0.01,2,0.01,1,0,16,0,0,0.6192674794958354,0.38073252050415246,1
28516,58,1,-1,-1,0.02,2,-0.02,1,0,17,0,0,0.628107398205058,0.3718926017949493,1
28517,58,0,-1,1,0.05,2,-0.05,1,1,18,0,1,0.6423100253762344,0.3576899746237503,1
28518,58,1,-1,-1,0.02,1,-0.02,1,0,19,0,0,0.657131553219265,0.34286844678074296,1
28519,58,1,1,1,0.02,1,0.02,1,1,20,1,1,0.6778907316734091,0.3221092683266159,1
28520,58,0,-1,-1,0.01,1,-0.01,1,1,21,1,1,0.6952372720247199,0.3047627279752682,1
28521,58,0,-1,-1,0.05,1,-0.05,1,1,22,1,1,0.7073715151785687,0.2926284848214409,1
28522,58,0,1,-1,0.01,1,0.01,1,0,23,1,0,0.7156783252025769,0.2843216747974138,1
28523,58,0,1,1,0.01,1,0.01,1,0,24,0,0,0.7194921985620639,0.28050780143790865,1
28524,58,0,-1,-1,0.05,1,-0.05,1,1,25,1,1,0.7270211821533324,0.2729788178466847,1
28525,58,1,1,1,0.05,1,0.05,1,1,26,1,1,0.7310953345882176,0.26890466541180313,1
28526,58,1,-1,1,0.01,1,-0.01,1,0,27,1,0,0.7332338780053488,0.26676612199465144,1
28527,58,1,1,-1,0.01,1,0.01,1,1,28,0,1,0.7330055750468323,0.26699442495314496,1
28528,58,1,1,-1,0.01,1,0.01,1,1,29,0,1,0.7356429611318319,0.26435703886815387,1
28529,58,1,-1,1,0.01,1,-0.01,1,0,30,1,0,0.7411777348287228,0.25882226517126,1
28530,58,1,1,-1,0.01,1,0.01,1,1,31,0,1,0.7443458998169349,0.2556541001830457,1
28531,58,1,1,1,0.05,1,0.05,1,1,32,1,1,0.7504212527954055,0.24957874720462148,1
28532,58,1,1,1,0.02,1,0.02,1,1,33,1,1,0.754634083783937,0.24536591621606355,1
