,obs,resp,stimulus,previous,contrast,state
30538,62,1,1,-1,0.05,2
30539,62,1,1,1,0.05,2
30540,62,-1,-1,-1,0.02,2
30541,62,1,-1,-1,0.01,2
30542,62,1,-1,-1,0.01,2
30543,62,1,-1,1,0.01,2
30544,62,-1,-1,1,0.05,2
30545,62,-1,1,1,0.05,2
30546,62,-1,-1,1,0.05,2
30547,62,1,1,1,0.02,2
30548,62,1,1,1,0.05,2
30549,62,-1,-1,-1,0.02,2
30550,62,-1,1,-1,0.05,2
30551,62,1,-1,1,0.01,2
30552,62,1,1,-1,0.01,2
30553,62,1,1,1,0.01,2
30554,62,1,-1,1,0.01,1
30555,62,-1,-1,-1,0.02,1
30556,62,-1,1,1,0.05,1
30557,62,-1,1,1,0.01,1
30558,62,1,-1,1,0.05,1
30559,62,1,-1,-1,0.01,1
30560,62,1,-1,-1,0.01,1
30561,62,1,1,-1,0.05,1
30562,62,-1,-1,1,0.01,1
30563,62,1,1,1,0.05,1
30564,62,-1,1,1,0.01,1
30565,62,-1,1,-1,0.01,2
30566,62,1,1,-1,0.05,2
30567,62,-1,1,-1,0.01,2
30568,62,1,-1,-1,0.02,2
30569,62,1,1,1,0.05,2
30570,62,-1,1,1,0.05,2
30571,62,1,-1,1,0.01,2
30572,62,-1,1,1,0.01,2
30573,62,1,1,1,0.01,2
30574,62,1,-1,1,0.01,2
30575,62,-1,1,1,0.01,1
30576,62,-1,1,-1,0.01,1
30577,62,1,1,-1,0.05,1
30578,62,1,-1,-1,0.02,1
30579,62,1,-1,-1,0.01,1
30580,62,-1,-1,1,0.05,1
30581,62,1,1,-1,0.01,1
30582,62,-1,-1,-1,0.05,1
30583,62,-1,-1,1,0.02,1
30584,62,-1,-1,-1,0.01,1
30585,62,-1,-1,-1,0.02,1
30586,62,1,1,-1,0.02,1
30587,62,-1,1,1,0.01,1
30588,62,1,1,-1,0.05,1
30589,62,-1,-1,1,0.05,1
30590,62,-1,1,-1,0.01,1
30591,62,1,1,-1,0.02,2
30592,62,1,1,1,0.05,2
30593,62,1,-1,-1,0.02,2
30594,62,-1,1,1,0.05,2
30595,62,1,-1,-1,0.01,2
30596,62,-1,1,-1,0.01,2
30597,62,-1,1,-1,0.01,2
30598,62,-1,-1,-1,0.02,2
30599,62,-1,1,-1,0.02,2
30600,62,1,-1,1,0.01,2
30601,62,1,1,-1,0.02,2
30602,62,-1,1,1,0.05,2
30603,62,-1,-1,1,0.02,2
30604,62,-1,-1,-1,0.01,1
30605,62,-1,-1,-1,0.02,1
30606,62,1,1,1,0.01,1
30607,62,-1,1,1,0.01,1
30608,62,1,1,-1,0.01,1
30609,62,1,1,1,0.02,1
30610,62,-1,-1,-1,0.02,1
30611,62,-1,1,-1,0.01,1
30612,62,-1,-1,1,0.05,1
30613,62,1,1,1,0.01,1
30614,62,1,1,1,0.01,1
30615,62,1,-1,1,0.02,1
30616,62,-1,1,1,0.01,1
30617,62,-1,-1,1,0.02,1
30618,62,1,1,1,0.05,1
30619,62,-1,-1,-1,0.02,1
30620,62,1,-1,-1,0.01,1
30621,62,1,1,-1,0.05,1
30622,62,-1,1,-1,0.05,1
30623,62,-1,-1,-1,0.02,1
30624,62,-1,-1,-1,0.01,1
30625,62,1,1,1,0.02,1
30626,62,1,1,1,0.05,2
30627,62,1,1,1,0.01,2
30628,62,1,1,-1,0.02,2
30629,62,1,1,1,0.02,2
30630,62,-1,1,-1,0.01,2
30631,62,1,1,-1,0.01,2
30632,62,-1,-1,1,0.05,2
30633,62,1,-1,1,0.05,2
30634,62,1,1,1,0.05,2
30635,62,1,1,-1,0.05,2
30636,62,1,1,-1,0.01,2
30637,62,1,1,1,0.01,2
30638,62,1,-1,-1,0.05,2
30639,62,1,1,-1,0.05,2
30640,62,-1,-1,-1,0.02,2
30641,62,1,-1,-1,0.01,2
30642,62,1,1,-1,0.01,2
30643,62,-1,1,1,0.01,2
30644,62,-1,-1,1,0.05,2
30645,62,1,-1,-1,0.05,2
30646,62,1,1,1,0.05,2
30647,62,1,1,1,0.05,2
30648,62,-1,1,1,0.01,2
30649,62,-1,1,1,0.01,2
30650,62,1,-1,1,0.05,2
30651,62,-1,-1,1,0.02,2
30652,62,1,1,1,0.01,2
30653,62,-1,-1,-1,0.02,2
30654,62,-1,-1,-1,0.02,2
30655,62,-1,-1,1,0.01,2
30656,62,1,1,1,0.05,2
30657,62,1,-1,-1,0.02,2
30658,62,1,1,-1,0.05,2
30659,62,-1,1,-1,0.02,2
30660,62,1,1,-1,0.02,2
30661,62,1,1,1,0.05,2
30662,62,-1,1,-1,0.05,2
30663,62,1,1,-1,0.02,2
30664,62,-1,1,-1,0.01,1
30665,62,-1,-1,-1,0.02,1
30666,62,-1,1,-1,0.02,1
30667,62,1,-1,-1,0.05,1
30668,62,1,1,-1,0.02,1
30669,62,1,-1,1,0.02,1
30670,62,1,1,-1,0.02,1
30671,62,-1,-1,1,0.05,1
30672,62,1,-1,1,0.01,1
30673,62,-1,-1,1,0.05,1
30674,62,1,1,-1,0.05,1
30675,62,-1,-1,-1,0.01,2
30676,62,1,-1,-1,0.01,2
30677,62,-1,-1,-1,0.01,2
30678,62,1,1,-1,0.05,2
30679,62,-1,-1,1,0.01,2
30680,62,1,1,1,0.05,2
30681,62,1,1,-1,0.02,2
30682,62,1,1,-1,0.01,2
30683,62,1,1,1,0.05,2
30684,62,-1,-1,1,0.01,2
30685,62,-1,-1,-1,0.02,2
30686,62,-1,1,1,0.05,2
30687,62,1,1,-1,0.01,2
30688,62,-1,1,1,0.02,2
30689,62,-1,-1,1,0.05,2
30690,62,-1,1,-1,0.01,2
30691,62,-1,-1,-1,0.02,2
30692,62,-1,1,-1,0.01,2
30693,62,1,-1,-1,0.01,2
30694,62,-1,-1,1,0.05,2
30695,62,-1,-1,1,0.01,2
30696,62,-1,1,-1,0.02,2
30697,62,-1,-1,1,0.01,2
30698,62,-1,-1,-1,0.02,2
30699,62,-1,-1,1,0.05,2
30700,62,-1,-1,-1,0.05,2
30701,62,1,1,-1,0.05,2
30702,62,-1,1,-1,0.01,2
30703,62,-1,-1,-1,0.01,2
30704,62,1,1,-1,0.01,2
30705,62,-1,1,-1,0.02,2
30706,62,1,1,1,0.05,1
30707,62,-1,-1,-1,0.05,1
30708,62,1,-1,-1,0.02,1
30709,62,1,-1,1,0.02,1
30710,62,-1,-1,-1,0.02,1
30711,62,1,1,-1,0.01,1
30712,62,1,1,1,0.05,1
30713,62,1,1,1,0.05,2
30714,62,1,1,-1,0.02,2
30715,62,-1,1,-1,0.02,2
30716,62,1,1,-1,0.05,2
30717,62,-1,-1,1,0.02,2
30718,62,-1,1,1,0.05,2
30719,62,1,1,-1,0.01,2
30720,62,-1,1,-1,0.01,2
30721,62,-1,1,-1,0.05,2
30722,62,-1,1,1,0.02,2
30723,62,-1,-1,-1,0.01,2
30724,62,1,1,-1,0.01,2
30725,62,-1,-1,1,0.01,2
30726,62,1,1,-1,0.02,2
30727,62,-1,-1,1,0.02,2
30728,62,1,1,-1,0.02,2
30729,62,1,1,1,0.05,2
30730,62,1,-1,1,0.01,2
30731,62,1,1,1,0.02,2
30732,62,1,1,-1,0.05,1
30733,62,1,1,-1,0.01,1
30734,62,1,-1,-1,0.02,1
30735,62,1,1,-1,0.05,1
30736,62,1,1,-1,0.05,1
30737,62,-1,-1,1,0.01,1
30738,62,-1,-1,-1,0.01,1
30739,62,1,-1,-1,0.01,1
30740,62,-1,1,1,0.01,1
30741,62,1,-1,1,0.02,1
30742,62,1,-1,1,0.02,1
30743,62,1,1,-1,0.01,1
30744,62,-1,1,-1,0.01,1
30745,62,1,-1,1,0.05,1
30746,62,1,1,-1,0.01,2
30747,62,-1,-1,-1,0.01,2
30748,62,-1,-1,-1,0.02,2
30749,62,-1,-1,-1,0.02,2
30750,62,-1,-1,-1,0.02,2
30751,62,1,1,-1,0.01,2
30752,62,-1,1,-1,0.02,2
30753,62,-1,-1,-1,0.02,2
30754,62,1,1,-1,0.02,2
30755,62,-1,-1,-1,0.02,2
30756,62,1,1,1,0.01,2
30757,62,1,1,-1,0.02,2
30758,62,1,1,-1,0.05,2
30759,62,-1,-1,1,0.05,2
30760,62,1,1,1,0.05,2
30761,62,-1,-1,1,0.05,2
30762,62,-1,1,-1,0.05,2
30763,62,1,1,-1,0.05,2
30764,62,-1,1,-1,0.05,2
30765,62,1,-1,1,0.02,2
30766,62,1,1,1,0.01,2
30767,62,-1,-1,-1,0.02,2
30768,62,-1,-1,1,0.02,2
30769,62,1,-1,1,0.01,2
30770,62,-1,-1,1,0.01,2
30771,62,1,-1,-1,0.05,2
30772,62,1,-1,1,0.05,2
30773,62,-1,-1,-1,0.05,2
30774,62,-1,-1,-1,0.02,2
30775,62,1,-1,-1,0.05,2
30776,62,-1,-1,1,0.01,1
30777,62,1,-1,1,0.05,1
30778,62,-1,-1,1,0.01,1
30779,62,-1,-1,1,0.05,1
30780,62,1,1,1,0.05,1
30781,62,1,1,-1,0.02,1
30782,62,1,1,-1,0.05,1
30783,62,-1,1,1,0.01,1
30784,62,1,1,-1,0.02,1
30785,62,1,1,1,0.01,1
30786,62,1,-1,-1,0.02,1
30787,62,1,1,1,0.02,1
30788,62,-1,1,1,0.01,1
30789,62,1,-1,1,0.01,1
30790,62,-1,-1,-1,0.05,1
30791,62,-1,-1,-1,0.01,1
30792,62,-1,1,-1,0.02,1
30793,62,1,-1,-1,0.01,1
30794,62,-1,1,-1,0.05,1
30795,62,1,-1,-1,0.05,1
30796,62,-1,-1,-1,0.05,1
30797,62,-1,1,-1,0.02,1
30798,62,1,-1,1,0.05,1
30799,62,1,1,-1,0.02,1
30800,62,1,-1,1,0.05,1
30801,62,1,-1,1,0.02,2
30802,62,1,1,1,0.01,2
30803,62,1,-1,1,0.02,2
30804,62,1,1,1,0.05,2
30805,62,1,1,1,0.05,2
30806,62,1,-1,-1,0.02,2
30807,62,1,1,-1,0.02,2
30808,62,1,1,1,0.05,2
30809,62,1,-1,1,0.05,2
30810,62,1,1,1,0.02,2
30811,62,1,1,-1,0.05,2
30812,62,1,-1,1,0.01,2
30813,62,-1,-1,-1,0.02,2
30814,62,1,1,-1,0.05,2
30815,62,-1,-1,-1,0.05,1
30816,62,-1,-1,1,0.05,1
30817,62,1,-1,1,0.01,1
30818,62,1,-1,1,0.02,1
30819,62,-1,1,-1,0.05,1
30820,62,1,1,-1,0.05,1
30821,62,1,-1,1,0.02,1
30822,62,-1,1,1,0.02,1
30823,62,1,1,1,0.01,1
30824,62,1,1,1,0.01,1
30825,62,1,-1,-1,0.02,2
30826,62,-1,-1,-1,0.02,2
30827,62,-1,-1,-1,0.02,2
30828,62,1,-1,-1,0.02,2
30829,62,-1,-1,-1,0.01,2
30830,62,-1,1,1,0.05,2
30831,62,-1,1,-1,0.02,2
30832,62,1,-1,-1,0.02,2
30833,62,-1,1,1,0.02,2
30834,62,1,1,-1,0.05,2
30835,62,1,1,1,0.05,2
30836,62,1,1,-1,0.05,1
30837,62,-1,-1,1,0.02,1
30838,62,-1,-1,1,0.05,1
30839,62,1,1,-1,0.05,1
30840,62,1,-1,-1,0.01,1
30841,62,-1,-1,-1,0.02,1
30842,62,-1,-1,-1,0.01,1
30843,62,-1,-1,1,0.02,1
30844,62,-1,1,1,0.01,1
30845,62,-1,-1,1,0.01,1
30846,62,-1,1,1,0.05,1
30847,62,1,-1,1,0.01,1
30848,62,-1,-1,-1,0.05,1
30849,62,-1,-1,-1,0.02,2
30850,62,1,1,-1,0.02,2
30851,62,1,-1,-1,0.01,2
30852,62,1,1,1,0.01,2
30853,62,-1,-1,1,0.01,2
30854,62,1,1,-1,0.01,2
30855,62,1,1,1,0.05,2
30856,62,1,1,-1,0.05,2
30857,62,-1,1,-1,0.05,2
30858,62,1,-1,-1,0.05,2
30859,62,1,-1,-1,0.01,2
30860,62,-1,-1,1,0.05,2
30861,62,1,1,1,0.05,2
30862,62,1,1,-1,0.02,2
30863,62,1,1,-1,0.02,1
30864,62,-1,-1,-1,0.05,1
30865,62,1,1,1,0.05,1
30866,62,1,1,1,0.02,1
30867,62,1,1,-1,0.05,1
30868,62,-1,-1,1,0.05,1
30869,62,1,-1,-1,0.02,1
30870,62,1,1,1,0.05,1
30871,62,1,1,1,0.02,1
30872,62,1,-1,1,0.01,1
30873,62,-1,-1,1,0.02,1
30874,62,-1,-1,1,0.02,1
30875,62,1,-1,-1,0.01,1
30876,62,-1,-1,1,0.02,2
30877,62,1,1,-1,0.05,2
30878,62,-1,-1,1,0.02,2
30879,62,-1,-1,-1,0.05,2
30880,62,-1,-1,1,0.01,2
30881,62,-1,1,-1,0.02,2
30882,62,-1,-1,1,0.01,2
30883,62,1,1,-1,0.02,2
30884,62,-1,-1,-1,0.05,2
30885,62,1,1,-1,0.01,2
30886,62,-1,-1,-1,0.02,1
30887,62,-1,-1,1,0.01,1
30888,62,-1,-1,-1,0.02,1
30889,62,-1,1,1,0.01,1
30890,62,-1,-1,-1,0.01,1
30891,62,1,-1,1,0.01,1
30892,62,1,-1,1,0.02,2
30893,62,-1,-1,-1,0.05,2
30894,62,-1,-1,-1,0.02,2
30895,62,1,-1,1,0.01,2
30896,62,-1,-1,-1,0.05,2
30897,62,1,1,-1,0.05,2
30898,62,1,1,-1,0.02,2
30899,62,-1,-1,-1,0.02,2
30900,62,-1,1,-1,0.02,2
30901,62,-1,-1,-1,0.02,2
30902,62,-1,-1,1,0.01,2
30903,62,-1,1,-1,0.02,2
30904,62,-1,-1,1,0.02,2
30905,62,-1,-1,1,0.05,2
30906,62,-1,-1,1,0.05,2
30907,62,-1,-1,1,0.01,2
30908,62,1,1,1,0.02,2
30909,62,1,1,-1,0.01,2
30910,62,1,-1,1,0.01,2
30911,62,-1,-1,1,0.05,2
30912,62,1,-1,-1,0.01,2
30913,62,-1,-1,-1,0.01,2
30914,62,-1,1,1,0.01,2
30915,62,1,1,1,0.05,2
30916,62,1,-1,-1,0.02,2
30917,62,-1,1,1,0.05,2
30918,62,1,-1,1,0.02,2
30919,62,-1,-1,-1,0.05,2
30920,62,1,1,1,0.02,2
30921,62,1,-1,-1,0.01,2
30922,62,1,-1,1,0.05,2
30923,62,-1,-1,1,0.01,2
30924,62,1,1,-1,0.02,2
30925,62,-1,1,-1,0.02,2
30926,62,1,-1,-1,0.05,2
30927,62,-1,-1,-1,0.01,2
30928,62,-1,-1,1,0.02,2
30929,62,1,-1,1,0.01,2
30930,62,-1,-1,-1,0.05,2
30931,62,1,1,1,0.02,2
30932,62,-1,-1,-1,0.02,2
30933,62,1,-1,-1,0.01,2
30934,62,-1,-1,-1,0.05,2
30935,62,-1,1,-1,0.01,2
30936,62,-1,-1,1,0.02,2
30937,62,-1,-1,1,0.01,2
30938,62,1,-1,1,0.02,2
30939,62,1,-1,-1,0.01,2
30940,62,1,1,1,0.05,2
30941,62,-1,-1,1,0.02,2
30942,62,1,1,-1,0.05,2
30943,62,1,-1,-1,0.01,2
30944,62,-1,1,-1,0.01,2
30945,62,1,1,1,0.01,2
30946,62,1,-1,1,0.05,2
30947,62,-1,-1,-1,0.05,2
30948,62,1,-1,1,0.02,2
30949,62,1,-1,-1,0.05,1
30950,62,1,-1,1,0.02,1
30951,62,-1,1,1,0.02,1
30952,62,-1,-1,1,0.01,1
30953,62,-1,-1,1,0.01,1
30954,62,1,-1,1,0.02,1
30955,62,1,1,-1,0.02,1
30956,62,-1,1,-1,0.05,1
30957,62,1,1,-1,0.05,1
30958,62,-1,1,-1,0.05,1
30959,62,-1,-1,1,0.02,1
30960,62,-1,-1,-1,0.05,1
30961,62,1,1,-1,0.05,1
30962,62,1,-1,-1,0.02,1
30963,62,-1,-1,1,0.02,1
30964,62,1,1,1,0.01,1
30965,62,-1,-1,-1,0.01,1
30966,62,1,1,-1,0.02,1
30967,62,-1,1,-1,0.01,1
30968,62,1,1,1,0.02,1
30969,62,-1,1,-1,0.01,1
30970,62,1,1,1,0.01,1
30971,62,-1,-1,-1,0.05,1
30972,62,1,-1,-1,0.02,1
30973,62,-1,1,1,0.01,1
30974,62,1,1,1,0.05,1
30975,62,1,1,1,0.05,1
30976,62,-1,1,-1,0.01,1
30977,62,1,-1,-1,0.02,1
30978,62,-1,-1,-1,0.01,1
30979,62,-1,-1,1,0.01,1
30980,62,-1,1,1,0.02,2
30981,62,1,1,1,0.01,2
30982,62,-1,-1,1,0.02,1
30983,62,1,-1,-1,0.05,1
30984,62,1,-1,1,0.01,1
30985,62,1,1,-1,0.01,1
30986,62,1,-1,-1,0.01,1
30987,62,1,1,-1,0.02,1
30988,62,-1,-1,1,0.01,1
30989,62,1,1,-1,0.02,1
30990,62,1,1,-1,0.05,1
30991,62,-1,-1,-1,0.01,1
30992,62,1,1,1,0.02,1
30993,62,1,-1,-1,0.01,1
30994,62,1,-1,-1,0.01,1
30995,62,-1,-1,1,0.01,1
30996,62,1,1,1,0.02,1
30997,62,-1,-1,-1,0.05,1
30998,62,-1,-1,-1,0.05,1
30999,62,1,1,1,0.02,1
31000,63,-1,-1,1,0.02,2
31001,63,1,1,-1,0.05,2
31002,63,-1,1,1,0.05,2
31003,63,1,1,1,0.01,2
31004,63,1,1,-1,0.01,2
31005,63,-1,-1,1,0.02,2
31006,63,1,1,1,0.05,2
31007,63,-1,-1,-1,0.05,2
31008,63,1,1,-1,0.02,2
31009,63,-1,-1,-1,0.01,2
31010,63,-1,-1,1,0.01,2
31011,63,-1,-1,-1,0.02,2
31012,63,1,-1,-1,0.02,2
31013,63,1,-1,1,0.01,2
31014,63,1,-1,-1,0.01,2
31015,63,-1,1,-1,0.01,2
31016,63,-1,1,1,0.01,2
31017,63,1,1,-1,0.05,2
31018,63,1,-1,1,0.05,2
31019,63,1,1,-1,0.01,2
31020,63,-1,-1,1,0.05,2
31021,63,1,-1,-1,0.02,2
31022,63,1,1,1,0.01,2
31023,63,1,-1,-1,0.02,1
31024,63,1,-1,-1,0.01,1
31025,63,1,-1,1,0.01,1
31026,63,-1,-1,1,0.05,1
31027,63,1,1,-1,0.01,1
31028,63,-1,-1,-1,0.01,1
31029,63,-1,1,1,0.02,1
31030,63,-1,-1,-1,0.05,1
31031,63,-1,1,1,0.02,1
31032,63,1,1,-1,0.02,1
31033,63,-1,-1,1,0.01,1
31034,63,-1,-1,-1,0.05,2
31035,63,-1,-1,1,0.02,2
31036,63,-1,1,-1,0.01,2
31037,63,1,-1,1,0.02,2
31038,63,1,1,1,0.05,2
31039,63,1,-1,-1,0.01,2
31040,63,1,1,-1,0.05,2
31041,63,-1,-1,-1,0.05,2
31042,63,1,1,-1,0.01,2
31043,63,-1,-1,-1,0.01,2
31044,63,1,1,1,0.01,2
31045,63,1,-1,-1,0.01,2
31046,63,1,1,-1,0.01,2
31047,63,1,-1,1,0.05,2
31048,63,-1,1,1,0.05,2
31049,63,1,-1,-1,0.02,1
31050,63,1,-1,1,0.02,1
31051,63,1,1,1,0.02,1
31052,63,-1,1,-1,0.02,1
31053,63,1,1,1,0.01,1
31054,63,1,1,-1,0.02,1
31055,63,1,1,1,0.02,1
31056,63,1,1,-1,0.05,1
31057,63,-1,-1,-1,0.05,1
31058,63,-1,-1,1,0.05,1
31059,63,-1,-1,-1,0.05,1
31060,63,-1,-1,-1,0.01,1
31061,63,1,1,1,0.01,1
31062,63,1,1,1,0.02,1
31063,63,-1,1,1,0.01,1
31064,63,1,1,-1,0.02,1
31065,63,-1,-1,-1,0.01,1
31066,63,-1,1,1,0.01,2
31067,63,1,-1,-1,0.01,2
31068,63,-1,-1,1,0.01,2
31069,63,-1,-1,-1,0.05,2
31070,63,1,1,1,0.01,2
31071,63,-1,1,1,0.01,2
31072,63,1,-1,1,0.01,2
31073,63,1,1,-1,0.01,2
31074,63,-1,1,-1,0.02,1
31075,63,1,-1,1,0.02,1
31076,63,-1,-1,1,0.05,1
31077,63,-1,-1,-1,0.01,1
31078,63,-1,-1,1,0.02,1
31079,63,-1,1,1,0.05,1
31080,63,-1,-1,-1,0.05,1
31081,63,1,-1,-1,0.02,1
31082,63,1,1,1,0.01,1
31083,63,1,-1,-1,0.01,1
31084,63,-1,-1,-1,0.05,1
31085,63,-1,-1,-1,0.01,1
31086,63,1,1,-1,0.05,1
31087,63,-1,-1,1,0.05,1
31088,63,1,1,-1,0.01,1
31089,63,1,1,1,0.05,1
31090,63,-1,1,1,0.01,1
31091,63,1,1,1,0.02,1
31092,63,-1,-1,-1,0.01,1
31093,63,-1,1,1,0.01,1
31094,63,1,1,1,0.02,1
31095,63,-1,1,1,0.01,1
31096,63,-1,1,1,0.01,1
31097,63,-1,-1,-1,0.02,1
31098,63,1,1,1,0.05,1
31099,63,1,1,-1,0.05,1
31100,63,1,1,1,0.05,1
31101,63,-1,-1,-1,0.02,1
31102,63,1,-1,1,0.01,2
31103,63,1,-1,-1,0.01,2
31104,63,-1,-1,1,0.01,2
31105,63,-1,-1,1,0.05,2
31106,63,-1,-1,1,0.01,2
31107,63,-1,-1,-1,0.05,2
31108,63,1,-1,1,0.01,2
31109,63,1,-1,-1,0.01,2
31110,63,-1,-1,-1,0.01,2
31111,63,-1,-1,-1,0.01,2
31112,63,-1,-1,1,0.02,2
31113,63,-1,1,-1,0.01,2
31114,63,1,1,1,0.02,1
31115,63,-1,1,1,0.01,1
31116,63,-1,-1,-1,0.01,1
31117,63,-1,-1,1,0.05,1
31118,63,1,1,-1,0.05,1
31119,63,1,1,-1,0.05,1
31120,63,-1,-1,1,0.05,1
31121,63,-1,1,-1,0.02,1
31122,63,-1,-1,-1,0.05,1
31123,63,1,1,-1,0.01,1
31124,63,1,-1,1,0.05,1
31125,63,-1,-1,1,0.02,1
31126,63,-1,-1,-1,0.05,1
31127,63,1,-1,1,0.01,1
31128,63,1,1,-1,0.02,1
31129,63,-1,-1,1,0.05,1
31130,63,-1,1,1,0.02,1
31131,63,1,1,-1,0.01,1
31132,63,1,1,1,0.05,1
31133,63,-1,1,-1,0.02,1
31134,63,-1,-1,1,0.05,1
31135,63,1,-1,1,0.02,1
31136,63,1,-1,-1,0.05,1
31137,63,-1,-1,1,0.05,1
31138,63,1,-1,1,0.02,1
31139,63,-1,-1,-1,0.05,1
31140,63,1,1,1,0.05,1
31141,63,1,-1,1,0.05,1
31142,63,-1,-1,1,0.05,2
31143,63,-1,-1,-1,0.01,2
31144,63,-1,-1,1,0.02,2
31145,63,1,1,1,0.05,2
31146,63,1,1,-1,0.02,2
31147,63,1,-1,-1,0.05,2
31148,63,1,1,1,0.05,2
31149,63,1,1,1,0.01,2
31150,63,1,-1,1,0.05,2
31151,63,-1,-1,-1,0.05,2
31152,63,-1,1,-1,0.02,2
31153,63,-1,1,-1,0.02,2
31154,63,-1,-1,-1,0.02,2
31155,63,1,1,1,0.02,2
31156,63,1,-1,1,0.02,2
31157,63,1,1,-1,0.02,2
31158,63,-1,1,1,0.02,2
31159,63,1,1,-1,0.05,2
31160,63,1,-1,-1,0.01,2
31161,63,1,-1,-1,0.01,2
31162,63,-1,-1,-1,0.05,2
31163,63,1,1,-1,0.02,2
31164,63,1,1,1,0.01,2
31165,63,1,1,-1,0.01,1
31166,63,-1,1,-1,0.05,1
31167,63,1,-1,1,0.02,1
31168,63,1,-1,-1,0.02,1
31169,63,1,1,1,0.02,1
31170,63,1,-1,1,0.05,1
31171,63,1,-1,1,0.05,1
31172,63,-1,-1,-1,0.02,1
31173,63,-1,-1,1,0.05,1
31174,63,-1,-1,-1,0.01,1
31175,63,1,1,-1,0.02,1
31176,63,1,-1,-1,0.02,1
31177,63,1,-1,1,0.01,2
31178,63,-1,-1,-1,0.05,2
31179,63,-1,-1,1,0.05,2
31180,63,-1,-1,-1,0.01,2
31181,63,1,1,-1,0.05,2
31182,63,1,1,1,0.05,2
31183,63,1,1,1,0.05,2
31184,63,1,-1,-1,0.02,2
31185,63,-1,-1,-1,0.05,2
31186,63,-1,-1,1,0.05,2
31187,63,1,-1,1,0.02,2
31188,63,-1,-1,-1,0.05,2
31189,63,-1,-1,-1,0.05,2
31190,63,1,1,-1,0.02,2
31191,63,-1,1,-1,0.01,2
31192,63,1,1,1,0.02,2
31193,63,1,-1,-1,0.05,2
31194,63,1,1,1,0.01,1
31195,63,1,-1,1,0.02,1
31196,63,-1,-1,1,0.05,1
31197,63,1,-1,1,0.05,1
31198,63,1,1,-1,0.01,1
31199,63,1,1,1,0.05,1
31200,63,-1,1,-1,0.05,1
31201,63,-1,-1,-1,0.01,1
31202,63,-1,-1,-1,0.05,1
31203,63,1,1,1,0.02,1
31204,63,1,-1,1,0.02,1
31205,63,1,1,-1,0.01,1
31206,63,1,-1,1,0.05,1
31207,63,1,1,1,0.05,1
31208,63,1,-1,1,0.02,2
31209,63,-1,-1,1,0.02,2
31210,63,1,1,1,0.05,2
31211,63,-1,-1,-1,0.01,2
31212,63,1,1,1,0.02,2
31213,63,1,1,1,0.01,2
31214,63,1,1,-1,0.01,2
31215,63,1,1,1,0.05,2
31216,63,1,-1,-1,0.05,2
31217,63,-1,1,-1,0.05,2
31218,63,-1,-1,-1,0.05,2
31219,63,1,1,1,0.05,2
31220,63,1,1,-1,0.01,2
31221,63,1,-1,1,0.02,2
31222,63,-1,1,1,0.01,2
31223,63,1,1,-1,0.05,2
31224,63,1,1,1,0.02,2
31225,63,-1,1,-1,0.05,2
31226,63,1,1,1,0.05,2
31227,63,-1,-1,1,0.01,2
31228,63,-1,1,1,0.01,2
31229,63,-1,1,1,0.01,2
31230,63,-1,1,-1,0.05,2
31231,63,-1,1,-1,0.05,2
31232,63,1,1,-1,0.02,2
31233,63,1,-1,1,0.02,2
31234,63,1,1,-1,0.02,2
31235,63,-1,-1,-1,0.02,2
31236,63,1,-1,-1,0.05,2
31237,63,-1,1,-1,0.01,1
31238,63,1,-1,-1,0.01,1
31239,63,-1,-1,1,0.02,1
31240,63,1,1,1,0.02,1
31241,63,-1,-1,-1,0.05,1
31242,63,-1,-1,-1,0.01,1
31243,63,1,-1,-1,0.01,2
31244,63,1,1,-1,0.01,2
31245,63,-1,1,1,0.02,2
31246,63,-1,1,-1,0.02,2
31247,63,1,1,-1,0.05,2
31248,63,1,1,-1,0.05,2
31249,63,-1,1,-1,0.01,2
31250,63,1,1,-1,0.02,2
31251,63,1,-1,-1,0.02,2
31252,63,1,1,-1,0.01,2
31253,63,1,-1,-1,0.05,2
31254,63,1,1,1,0.01,2
31255,63,-1,1,-1,0.02,2
31256,63,1,-1,-1,0.05,2
31257,63,1,1,1,0.05,2
31258,63,-1,1,-1,0.05,2
31259,63,1,-1,1,0.01,2
31260,63,-1,-1,1,0.02,2
31261,63,-1,-1,-1,0.02,2
31262,63,-1,1,-1,0.01,2
31263,63,1,1,-1,0.01,2
31264,63,-1,-1,-1,0.05,2
31265,63,-1,1,-1,0.05,2
31266,63,1,1,-1,0.05,2
31267,63,1,-1,-1,0.02,2
31268,63,-1,-1,-1,0.02,2
31269,63,-1,-1,-1,0.02,2
31270,63,-1,1,-1,0.01,2
31271,63,1,1,1,0.02,2
31272,63,-1,1,-1,0.05,2
31273,63,1,1,-1,0.02,2
31274,63,1,1,1,0.05,2
31275,63,1,-1,1,0.02,2
31276,63,1,-1,1,0.02,2
31277,63,-1,-1,1,0.05,2
31278,63,1,1,1,0.02,2
31279,63,-1,-1,1,0.05,2
31280,63,1,1,-1,0.05,2
31281,63,1,1,-1,0.05,2
31282,63,-1,-1,1,0.05,2
31283,63,-1,-1,1,0.02,2
31284,63,1,-1,-1,0.05,2
31285,63,1,1,1,0.02,2
31286,63,1,1,1,0.05,2
31287,63,1,-1,-1,0.02,2
31288,63,-1,-1,-1,0.05,2
31289,63,1,1,-1,0.01,2
31290,63,-1,1,-1,0.02,2
31291,63,1,-1,-1,0.05,2
