,obs,resp,stimulus,previous,contrast,state
13849,28,1,-1,1,1.5,2
13850,28,1,1,1,1.25,2
13851,28,1,1,1,1.25,2
13852,28,1,1,-1,1.5,1
13853,28,1,1,-1,1.5,1
13854,28,-1,-1,1,1.5,1
13855,28,-1,-1,-1,1.5,1
13856,28,-1,1,-1,1.5,2
13857,28,1,1,1,0.75,2
13858,28,-1,-1,-1,1.25,2
13859,28,-1,-1,-1,1.5,2
13860,28,-1,1,-1,1.25,2
13861,28,1,1,1,0.75,2
13862,28,1,-1,1,1.5,2
13863,28,1,1,1,1.25,2
13864,28,1,1,-1,0.5,1
13865,28,1,1,1,1.25,1
13866,28,-1,-1,-1,0.75,1
13867,28,-1,-1,1,1.25,1
13868,28,-1,-1,-1,1.5,1
13869,28,1,-1,1,0.5,2
13870,28,1,1,1,0.5,2
13871,28,-1,1,-1,1.5,2
13872,28,1,-1,1,0.75,2
13873,28,-1,-1,-1,0.75,2
13874,28,-1,-1,-1,1.25,2
13875,28,1,1,1,1.5,2
13876,28,1,1,1,0.75,2
13877,28,1,1,1,1.25,1
13878,28,1,-1,1,0.5,1
13879,28,1,1,-1,1.5,1
13880,28,-1,-1,-1,0.5,1
13881,28,1,1,-1,0.75,1
13882,28,1,1,-1,0.75,1
13883,28,1,1,-1,0.5,1
13884,28,1,1,1,0.75,1
13885,28,-1,-1,-1,0.75,1
13886,28,1,1,-1,1.25,1
13887,28,1,1,-1,1.5,1
13888,28,1,1,1,0.5,1
13889,28,1,1,-1,1.25,1
13890,28,-1,-1,-1,0.5,1
13891,28,1,1,-1,1.5,1
13892,28,-1,-1,-1,1.5,1
13893,28,1,-1,1,0.5,1
13894,28,1,1,1,0.5,2
13895,28,-1,-1,-1,0.5,1
13896,28,-1,-1,-1,1.5,2
13897,28,1,-1,1,0.5,2
13898,28,-1,1,-1,0.5,2
13899,28,-1,-1,-1,1.5,2
13900,28,1,1,1,0.5,2
13901,28,-1,-1,-1,1.25,2
13902,28,-1,-1,-1,0.75,2
13903,28,1,1,-1,1.25,2
13904,28,1,1,1,0.5,2
13905,28,-1,1,-1,0.5,2
13906,28,1,1,-1,1.5,2
13907,28,-1,-1,-1,1.5,2
13908,28,1,-1,1,0.5,2
13909,28,-1,-1,-1,1.25,2
13910,28,1,1,-1,0.5,2
13911,28,1,-1,1,1.5,2
13912,28,-1,-1,-1,0.5,1
13913,28,1,1,1,0.75,1
13914,28,1,1,-1,1.25,1
13915,28,1,1,1,0.75,2
13916,28,-1,-1,-1,0.75,2
13917,28,1,-1,1,1.5,2
13918,28,1,1,1,0.5,2
13919,28,-1,-1,-1,0.75,2
13920,28,1,1,-1,1.5,1
13921,28,1,1,-1,0.75,1
13922,28,-1,-1,-1,0.75,1
13923,28,-1,1,-1,0.5,1
13924,28,-1,-1,1,1.5,1
13925,28,1,1,-1,0.75,1
13926,28,1,1,1,0.75,1
13927,28,-1,-1,-1,1.25,2
13928,28,1,1,-1,0.75,2
13929,28,-1,-1,-1,1.5,2
13930,28,1,1,-1,1.5,2
13931,28,1,1,-1,1.25,2
13932,28,1,1,1,0.75,2
13933,28,1,1,1,1.5,2
13934,28,-1,1,-1,0.5,2
13935,28,1,-1,1,0.75,2
13936,28,-1,-1,-1,1.25,2
13937,28,1,-1,1,1.5,2
13938,28,-1,-1,-1,0.75,2
13939,28,-1,-1,-1,1.25,2
13940,28,-1,-1,-1,1.25,2
13941,28,-1,-1,-1,0.5,2
13942,28,-1,-1,-1,0.5,1
13943,28,1,-1,1,0.75,1
13944,28,1,1,-1,0.5,1
13945,28,-1,-1,1,1.5,1
13946,28,1,-1,1,0.75,2
13947,28,1,1,1,1.5,2
13948,28,1,1,1,0.5,1
13949,28,1,1,1,0.75,1
13950,28,-1,-1,-1,1.25,2
13951,28,1,1,1,0.5,2
13952,28,1,1,1,1.5,1
13953,28,-1,-1,-1,0.5,1
13954,28,1,1,1,1.25,1
13955,28,1,-1,1,0.5,1
13956,28,1,1,1,0.75,1
13957,28,1,1,-1,0.5,1
13958,28,1,1,1,1.5,1
13959,28,1,1,-1,0.75,1
13960,28,-1,-1,-1,1.5,1
13961,28,1,1,-1,1.5,1
13962,28,1,1,1,0.75,1
13963,28,1,1,-1,0.75,1
13964,28,1,1,1,0.5,1
13965,28,-1,-1,-1,0.5,1
13966,28,1,-1,1,0.75,2
13967,28,-1,-1,-1,0.5,2
13968,28,1,1,-1,1.25,2
13969,28,1,-1,1,1.25,2
13970,28,-1,-1,-1,1.25,2
13971,28,-1,1,-1,0.5,2
13972,28,1,-1,1,0.5,2
13973,28,-1,1,-1,0.5,2
13974,28,-1,-1,-1,1.5,2
13975,28,1,1,1,1.5,2
13976,28,-1,-1,-1,0.5,2
13977,28,-1,1,-1,1.5,2
13978,28,1,1,1,1.5,2
13979,28,1,1,1,0.5,2
13980,28,1,-1,1,0.75,2
13981,28,1,1,-1,1.25,2
13982,28,1,1,1,0.5,2
13983,28,-1,1,-1,0.5,2
13984,28,1,1,-1,1.5,2
13985,28,1,-1,1,1.25,2
13986,28,-1,1,-1,0.75,2
13987,28,-1,1,-1,0.75,2
13988,28,1,-1,1,0.75,2
13989,28,-1,-1,-1,1.25,2
13990,28,-1,1,-1,1.25,2
13991,28,-1,1,-1,0.5,2
13992,28,1,-1,1,0.75,2
13993,28,1,1,-1,1.25,2
13994,28,-1,-1,-1,1.5,2
13995,28,1,1,-1,0.75,2
13996,28,-1,1,-1,1.5,2
13997,28,1,1,-1,1.5,2
13998,28,-1,-1,-1,0.75,2
13999,28,1,1,1,1.5,2
14000,29,-1,-1,0,1.5,1
14001,29,1,-1,1,0.75,1
14002,29,-1,-1,-1,1.25,1
14003,29,1,1,1,1.25,1
14004,29,1,1,1,0.75,1
14005,29,-1,-1,-1,0.75,1
14006,29,1,1,-1,0.5,1
14007,29,1,1,1,0.75,1
14008,29,-1,1,-1,0.5,1
14009,29,-1,-1,1,1.25,1
14010,29,1,1,1,0.75,1
14011,29,-1,-1,-1,1.5,1
14012,29,1,-1,1,0.5,1
14013,29,1,-1,1,0.75,1
14014,29,1,1,-1,0.5,1
14015,29,1,1,-1,1.5,1
14016,29,1,1,1,1.25,1
14017,29,-1,-1,-1,0.75,1
14018,29,1,-1,1,0.5,1
14019,29,1,1,1,0.5,1
14020,29,1,1,-1,1.25,1
14021,29,1,1,1,1.5,2
14022,29,1,1,-1,1.25,2
14023,29,-1,-1,-1,1.5,2
14024,29,1,1,1,1.25,2
14025,29,-1,-1,-1,1.5,2
14026,29,1,-1,1,0.5,2
14027,29,-1,1,-1,1.25,2
14028,29,1,1,-1,1.5,2
14029,29,1,1,-1,1.5,2
14030,29,-1,-1,-1,1.5,2
14031,29,1,1,1,1.5,1
14032,29,-1,-1,-1,1.25,1
14033,29,-1,-1,-1,1.5,1
14034,29,-1,-1,-1,0.75,1
14035,29,1,1,1,1.5,1
14036,29,-1,-1,-1,1.25,1
14037,29,-1,-1,-1,0.75,1
14038,29,-1,-1,-1,1.25,1
14039,29,1,1,-1,1.25,1
14040,29,1,1,-1,1.5,1
14041,29,1,1,-1,0.75,1
14042,29,1,1,1,0.5,1
14043,29,1,1,1,1.5,1
14044,29,1,1,-1,1.25,1
14045,29,-1,-1,-1,1.5,1
14046,29,-1,-1,1,1.5,1
14047,29,1,1,1,1.5,1
14048,29,1,1,-1,0.75,1
14049,29,-1,-1,-1,0.5,1
14050,29,-1,-1,-1,1.25,1
14051,29,-1,-1,-1,1.5,1
14052,29,1,1,1,0.5,1
14053,29,1,-1,1,0.5,1
14054,29,1,1,-1,0.75,1
14055,29,1,1,1,1.25,1
14056,29,-1,-1,1,1.5,1
14057,29,1,1,-1,1.25,1
14058,29,-1,1,-1,0.5,2
14059,29,1,-1,1,0.75,2
14060,29,1,1,-1,1.5,2
14061,29,1,1,1,0.75,2
14062,29,1,1,-1,0.75,2
14063,29,1,1,1,1.5,2
14064,29,1,1,1,0.75,2
14065,29,1,1,-1,0.75,2
14066,29,-1,-1,-1,0.5,2
14067,29,-1,-1,-1,0.75,2
14068,29,1,-1,1,0.75,2
14069,29,1,-1,1,0.75,2
14070,29,1,1,-1,1.5,2
14071,29,-1,-1,-1,1.5,1
14072,29,1,1,-1,0.5,1
14073,29,1,1,1,0.5,1
14074,29,1,1,1,0.5,1
14075,29,1,-1,1,1.5,2
14076,29,-1,1,-1,0.5,2
14077,29,-1,-1,-1,1.5,2
14078,29,1,-1,1,1.5,2
14079,29,1,1,-1,1.25,1
14080,29,-1,-1,-1,1.25,1
14081,29,1,-1,1,0.75,1
14082,29,1,1,-1,0.75,1
14083,29,-1,-1,1,1.5,1
14084,29,1,-1,1,0.75,2
14085,29,1,1,-1,1.5,2
14086,29,-1,-1,-1,0.75,2
14087,29,-1,1,-1,0.5,2
14088,29,-1,1,-1,0.5,2
14089,29,1,1,1,1.5,2
14090,29,1,1,1,1.5,2
14091,29,1,-1,1,0.75,2
14092,29,1,1,-1,1.25,2
14093,29,1,1,1,0.75,2
14094,29,1,-1,1,0.75,2
14095,29,1,-1,1,1.5,2
14096,29,-1,1,-1,0.5,2
14097,29,1,-1,1,0.5,2
14098,29,-1,-1,-1,1.25,2
14099,29,-1,-1,-1,0.75,2
14100,29,1,1,1,1.5,2
14101,29,-1,-1,-1,0.5,2
14102,29,-1,-1,-1,0.75,2
14103,29,1,1,-1,1.25,2
14104,29,-1,-1,-1,0.75,2
14105,29,1,1,-1,1.5,2
14106,29,1,1,1,1.25,2
14107,29,-1,-1,-1,1.5,2
14108,29,1,-1,1,1.5,2
14109,29,1,1,1,1.25,2
14110,29,1,1,1,0.5,2
14111,29,1,1,1,0.75,2
14112,29,-1,-1,-1,1.25,2
14113,29,-1,-1,-1,1.25,2
14114,29,1,-1,1,0.75,2
14115,29,1,1,1,1.5,2
14116,29,-1,-1,-1,0.5,2
14117,29,1,-1,1,1.25,2
14118,29,-1,1,-1,0.75,2
14119,29,1,1,-1,1.5,2
14120,29,1,1,-1,1.25,2
14121,29,-1,-1,-1,1.5,2
14122,29,-1,-1,-1,0.5,2
14123,29,1,-1,1,0.5,2
14124,29,-1,1,-1,0.75,2
14125,29,-1,-1,-1,0.5,2
14126,29,-1,1,-1,1.25,2
14127,29,1,1,1,1.25,2
14128,29,1,1,1,1.25,2
14129,29,1,1,-1,0.5,2
14130,29,1,-1,1,1.5,2
14131,29,1,1,-1,1.25,2
14132,29,1,1,-1,1.5,2
14133,29,1,1,1,1.5,2
14134,29,1,1,1,0.75,2
14135,29,1,1,1,0.5,2
14136,29,-1,1,-1,0.5,2
14137,29,1,-1,1,1.5,2
14138,29,-1,-1,-1,0.5,2
14139,29,1,1,-1,0.75,2
14140,29,1,-1,1,0.75,2
14141,29,1,-1,1,1.25,2
14142,29,-1,-1,-1,0.75,2
14143,29,-1,1,-1,0.75,2
14144,29,-1,-1,-1,0.5,2
14145,29,1,-1,1,0.75,2
14146,29,1,-1,1,1.25,2
14147,29,1,1,1,0.5,2
14148,29,1,-1,1,1.5,2
14149,29,-1,-1,1,1.5,2
14150,29,-1,1,-1,0.75,2
14151,29,1,-1,1,1.5,2
14152,29,1,1,-1,1.25,2
14153,29,-1,-1,-1,0.5,2
14154,29,1,-1,1,0.75,2
14155,29,-1,-1,-1,1.25,2
14156,29,1,1,-1,1.5,2
14157,29,1,1,1,1.25,2
14158,29,1,-1,1,0.5,2
14159,29,1,1,1,1.5,2
14160,29,1,1,1,0.5,2
14161,29,1,1,1,0.75,2
14162,29,1,1,1,1.25,2
14163,29,1,1,1,1.25,2
14164,29,1,1,-1,1.25,2
14165,29,1,-1,1,1.5,2
14166,29,1,1,1,1.5,2
14167,29,1,-1,1,1.5,2
14168,29,1,1,1,0.5,2
14169,29,1,1,1,1.5,2
14170,29,1,-1,1,0.75,2
14171,29,1,-1,1,0.75,2
14172,29,-1,1,-1,0.75,2
14173,29,1,1,-1,1.25,2
14174,29,1,1,1,0.75,2
14175,29,-1,-1,-1,1.25,2
14176,29,1,1,1,0.75,1
14177,29,-1,-1,1,1.25,1
14178,29,-1,-1,-1,0.5,1
14179,29,1,1,-1,0.75,1
14180,29,1,1,1,1.25,1
14181,29,1,1,-1,0.75,1
14182,29,1,1,-1,0.5,1
14183,29,-1,-1,1,1.5,1
14184,29,1,1,1,1.25,2
14185,29,-1,-1,-1,0.75,1
14186,29,-1,-1,-1,0.5,1
14187,29,1,1,1,0.75,1
14188,29,1,1,-1,0.75,1
14189,29,1,-1,1,0.75,2
14190,29,-1,-1,-1,1.25,2
14191,29,-1,-1,-1,1.25,2
14192,29,-1,1,-1,0.5,2
14193,29,-1,-1,-1,0.5,2
14194,29,1,-1,1,1.5,2
14195,29,1,-1,1,1.5,2
14196,29,-1,-1,-1,1.25,1
14197,29,1,1,-1,1.5,1
14198,29,-1,1,-1,0.75,2
14199,29,1,-1,1,1.25,2
14200,29,1,-1,1,0.5,2
14201,29,-1,-1,1,1.5,1
14202,29,-1,1,-1,0.5,2
14203,29,-1,-1,-1,0.75,2
14204,29,1,-1,1,0.5,2
14205,29,1,1,-1,0.75,2
14206,29,1,-1,1,0.75,2
14207,29,1,1,1,1.25,2
14208,29,1,-1,1,1.5,2
14209,29,-1,-1,-1,1.25,1
14210,29,1,1,-1,1.5,1
14211,29,-1,-1,-1,1.5,2
14212,29,1,1,1,1.5,2
14213,29,1,1,1,1.5,2
14214,29,-1,-1,-1,0.5,2
14215,29,1,1,1,1.25,2
14216,29,1,1,1,0.5,2
14217,29,1,-1,1,0.75,2
14218,29,1,1,1,1.25,2
14219,29,-1,-1,-1,0.75,2
14220,29,-1,1,-1,0.75,2
14221,29,1,1,1,1.5,1
14222,29,1,1,1,1.25,1
14223,29,1,-1,-1,0.5,1
14224,29,1,1,1,0.5,1
14225,29,1,1,1,1.25,2
14226,29,-1,-1,-1,0.5,2
14227,29,1,-1,1,1.25,2
14228,29,1,1,-1,1.25,2
14229,29,1,1,1,1.5,2
14230,29,-1,1,-1,0.75,2
14231,29,-1,-1,-1,1.5,2
14232,29,-1,1,-1,0.75,2
14233,29,1,1,1,0.75,2
14234,29,1,1,-1,1.5,2
14235,29,1,-1,1,0.75,2
14236,29,1,-1,1,0.5,2
14237,29,1,1,1,1.25,2
14238,29,1,1,-1,0.5,1
14239,29,1,1,1,0.75,1
14240,29,1,1,1,0.5,1
14241,29,-1,1,-1,0.5,1
14242,29,1,-1,1,0.5,1
14243,29,1,1,1,1.25,1
14244,29,-1,-1,1,1.25,1
14245,29,1,1,1,0.5,1
14246,29,-1,-1,1,1.5,1
14247,29,-1,-1,-1,0.5,1
14248,29,1,1,1,0.75,1
14249,29,-1,-1,-1,1.25,1
14250,29,-1,-1,-1,1.5,1
14251,29,-1,-1,1,0.75,1
14252,29,-1,-1,-1,0.5,1
14253,29,-1,-1,1,1.5,1
14254,29,-1,1,-1,0.75,1
14255,29,1,1,1,0.75,1
14256,29,1,1,1,1.25,1
14257,29,1,-1,1,0.75,1
14258,29,-1,-1,-1,1.25,1
14259,29,-1,-1,-1,0.75,1
14260,29,1,1,-1,1.5,1
14261,29,1,1,1,1.5,1
14262,29,1,1,-1,1.5,1
14263,29,1,1,1,1.25,1
14264,29,-1,-1,-1,0.75,1
14265,29,1,-1,1,0.5,1
14266,29,-1,-1,-1,1.25,1
14267,29,1,-1,1,0.75,1
14268,29,1,1,-1,1.5,1
14269,29,-1,-1,-1,1.25,1
14270,29,-1,-1,-1,1.25,1
14271,29,1,1,1,1.5,1
14272,29,-1,-1,1,0.75,1
14273,29,1,1,1,1.5,1
14274,29,1,-1,1,0.5,2
14275,29,-1,-1,-1,0.75,2
14276,29,1,1,1,0.5,2
14277,29,-1,-1,-1,0.75,2
14278,29,-1,-1,-1,1.25,2
14279,29,1,1,-1,1.25,2
14280,29,1,-1,1,1.25,2
14281,29,1,-1,1,1.5,2
14282,29,1,1,-1,1.5,2
14283,29,1,1,1,1.5,2
14284,29,1,-1,1,0.5,2
14285,29,1,-1,1,1.25,2
14286,29,1,1,-1,1.25,2
14287,29,1,1,1,1.25,1
14288,29,1,1,1,0.5,1
14289,29,1,1,1,0.75,1
14290,29,1,1,1,0.75,1
14291,29,1,1,-1,0.75,1
14292,29,1,1,1,1.5,1
14293,29,1,1,1,0.75,1
14294,29,1,1,1,1.5,1
14295,29,1,1,1,0.5,1
14296,29,1,1,1,1.25,1
14297,29,-1,-1,-1,0.75,1
14298,29,1,1,1,0.5,1
14299,29,1,1,1,1.5,1
14300,29,1,-1,1,0.5,1
14301,29,-1,-1,1,1.5,1
14302,29,-1,-1,-1,0.75,1
14303,29,1,-1,1,0.5,1
14304,29,-1,-1,-1,1.25,1
14305,29,1,1,-1,1.25,1
14306,29,-1,-1,-1,0.75,2
14307,29,1,1,-1,1.25,2
14308,29,1,1,-1,1.25,1
14309,29,-1,-1,-1,1.5,1
14310,29,-1,-1,-1,1.25,1
14311,29,1,1,1,1.5,1
14312,29,1,1,-1,1.5,1
14313,29,-1,-1,1,1.5,1
14314,29,1,-1,1,0.5,1
14315,29,1,-1,1,0.5,1
14316,29,-1,-1,1,0.75,1
14317,29,1,1,1,1.5,1
14318,29,1,1,1,1.25,1
14319,29,1,1,-1,1.25,1
14320,29,1,1,-1,0.5,1
14321,29,-1,-1,-1,1.5,1
14322,29,-1,-1,-1,0.5,1
14323,29,1,-1,1,0.75,1
14324,29,1,1,1,1.25,1
14325,29,1,1,1,0.5,2
14326,29,1,-1,1,1.5,2
14327,29,1,-1,1,1.25,2
14328,29,-1,-1,-1,1.25,2
14329,29,-1,1,-1,0.5,2
14330,29,-1,-1,-1,0.75,1
14331,29,1,1,1,0.75,1
14332,29,-1,1,-1,1.25,2
14333,29,1,-1,1,0.5,2
14334,29,1,1,-1,1.25,2
14335,29,1,1,-1,1.25,2
14336,29,1,1,1,1.5,2
14337,29,1,-1,1,1.5,2
14338,29,1,1,-1,1.5,2
14339,29,1,1,1,1.5,2
14340,29,1,-1,1,1.25,2
14341,29,-1,-1,-1,0.75,1
14342,29,1,-1,1,0.75,1
14343,29,-1,-1,1,1.5,1
14344,29,-1,-1,1,1.5,1
14345,29,1,1,1,0.5,1
14346,29,-1,-1,-1,1.25,1
14347,29,1,-1,1,0.75,1
14348,29,1,1,1,1.25,1
14349,29,-1,-1,-1,0.75,1
14350,29,1,1,-1,1.25,1
14351,29,1,1,-1,0.75,1
14352,29,1,-1,1,0.75,1
14353,29,1,1,1,1.25,1
14354,29,-1,1,-1,0.5,2
14355,29,1,1,1,0.5,2
14356,29,1,-1,1,1.5,2
14357,29,1,1,1,0.5,1
14358,29,1,-1,1,0.5,2
14359,29,1,-1,1,1.5,2
14360,29,1,1,1,1.25,2
14361,29,-1,-1,-1,1.25,2
14362,29,1,1,1,1.25,2
14363,29,-1,-1,-1,0.75,2
14364,29,1,1,1,1.5,2
14365,29,-1,-1,-1,0.5,2
14366,29,1,-1,1,0.75,2
14367,29,1,1,-1,0.5,2
14368,29,1,1,-1,0.75,1
14369,29,-1,-1,1,1.5,1
14370,29,1,1,-1,1.25,1
14371,29,1,-1,1,0.75,1
14372,29,1,1,-1,0.5,1
14373,29,-1,-1,-1,0.5,1
14374,29,-1,-1,-1,0.5,1
14375,29,1,-1,1,1.5,2
14376,29,1,1,1,0.75,2
14377,29,1,1,1,0.5,2
14378,29,1,-1,1,1.25,2
14379,29,-1,-1,-1,0.5,2
14380,29,1,1,-1,1.25,2
14381,29,1,1,1,0.75,2
14382,29,-1,1,-1,0.5,2
14383,29,1,-1,1,0.75,2
14384,29,1,-1,1,1.5,2
14385,29,1,1,1,1.5,2
14386,29,-1,-1,1,1.5,2
14387,29,-1,-1,-1,0.75,2
14388,29,1,-1,1,0.5,2
14389,29,1,1,1,1.25,2
14390,29,1,-1,1,0.75,2
14391,29,-1,-1,-1,0.75,2
14392,29,1,1,1,0.5,2
14393,29,1,1,1,1.5,2
14394,29,-1,-1,-1,0.5,2
14395,29,-1,-1,-1,1.5,2
14396,29,-1,-1,-1,0.5,2
14397,29,1,-1,1,1.5,2
14398,29,1,1,1,1.5,2
14399,29,1,1,-1,1.5,1
14400,29,1,1,-1,1.25,1
14401,29,1,-1,1,0.75,1
14402,29,1,1,1,0.5,1
14403,29,1,1,1,1.25,1
14404,29,1,1,-1,0.5,1
14405,29,-1,-1,-1,1.25,1
14406,29,1,1,1,1.25,1
14407,29,-1,1,-1,1.25,2
14408,29,1,1,-1,1.5,2
14409,29,-1,-1,-1,1.5,2
14410,29,1,-1,1,0.5,2
14411,29,-1,-1,-1,1.5,2
14412,29,1,1,-1,1.5,2
14413,29,-1,-1,-1,1.5,2
14414,29,1,1,-1,1.5,2
14415,29,1,1,-1,1.5,2
14416,29,-1,-1,-1,1.25,2
14417,29,1,1,-1,1.25,2
14418,29,1,1,-1,1.5,2
14419,29,1,1,-1,0.75,1
14420,29,1,-1,1,0.5,1
14421,29,-1,-1,-1,0.75,1
14422,29,1,-1,1,0.5,1
14423,29,1,1,1,0.5,1
14424,29,1,1,1,0.5,1
14425,29,1,1,-1,1.25,1
14426,29,-1,-1,-1,0.75,1
14427,29,-1,-1,-1,1.5,1
14428,29,1,1,1,0.75,1
14429,29,1,1,1,1.25,1
14430,29,1,1,1,0.5,1
14431,29,-1,-1,-1,0.75,1
14432,29,1,1,-1,1.25,1
14433,29,-1,-1,-1,1.5,1
14434,29,-1,-1,-1,1.25,1
14435,29,1,1,-1,1.5,1
14436,29,1,1,-1,1.25,1
14437,29,1,1,1,0.75,1
14438,29,1,1,1,1.25,1
14439,29,-1,-1,-1,1.25,1
14440,29,1,1,-1,0.75,1
14441,29,1,1,1,1.25,1
14442,29,-1,-1,-1,1.5,1
14443,29,1,1,-1,1.5,1
14444,29,1,-1,1,1.25,1
14445,29,-1,-1,-1,1.25,1
14446,29,-1,-1,-1,0.5,1
14447,29,1,1,1,1.5,2
14448,29,-1,1,-1,1.5,2
14449,29,-1,1,-1,0.5,2
14450,29,1,-1,1,0.75,2
14451,29,1,1,1,1.25,2
14452,29,-1,1,-1,0.5,2
14453,29,-1,1,-1,0.75,2
14454,29,1,1,-1,1.25,2
14455,29,-1,-1,-1,1.5,2
14456,29,-1,1,-1,1.25,2
14457,29,1,1,-1,1.5,2
14458,29,-1,-1,-1,1.25,1
14459,29,-1,-1,1,1.5,1
14460,29,1,1,-1,0.75,1
14461,29,1,1,-1,1.5,1
14462,29,-1,-1,-1,1.5,2
14463,29,-1,-1,-1,0.75,2
14464,29,-1,-1,1,1.5,1
14465,29,1,-1,1,0.5,1
14466,29,-1,-1,-1,1.25,1
14467,29,-1,-1,-1,0.75,1
14468,29,-1,-1,-1,0.5,1
14469,29,1,1,-1,1.25,1
14470,29,-1,-1,-1,1.25,1
14471,29,1,-1,1,0.5,1
14472,29,-1,-1,1,1.5,1
14473,29,1,1,-1,1.25,1
14474,29,-1,-1,1,1.25,1
14475,29,1,1,1,1.5,1
14476,29,1,1,1,1.5,1
14477,29,1,1,-1,0.75,1
14478,29,1,1,-1,0.5,1
14479,29,1,1,-1,1.25,1
14480,29,1,1,1,1.25,1
14481,29,1,1,-1,0.75,1
14482,29,1,1,1,0.5,1
14483,29,1,1,1,1.5,1
14484,29,-1,-1,-1,1.25,1
14485,29,1,1,-1,0.75,1
14486,29,-1,-1,-1,1.25,1
14487,29,-1,1,-1,0.75,2
14488,29,1,-1,1,0.75,2
14489,29,-1,-1,-1,1.25,2
14490,29,1,-1,1,1.5,2
14491,29,-1,-1,-1,1.5,2
14492,29,-1,-1,-1,0.75,1
14493,29,1,1,-1,0.5,1
14494,29,1,1,1,0.75,1
14495,29,1,-1,1,0.75,1
14496,29,1,1,-1,0.75,1
14497,29,1,1,-1,0.75,1
14498,29,1,1,1,1.25,2
14499,29,-1,1,-1,0.5,2
14500,30,-1,-1,0,1.25,1
14501,30,1,1,1,0.75,1
14502,30,1,1,1,1.25,1
14503,30,1,1,1,0.5,1
14504,30,1,-1,1,0.75,1
14505,30,-1,1,-1,0.5,1
14506,30,-1,-1,-1,0.75,1
14507,30,-1,-1,-1,1.25,1
14508,30,1,-1,1,0.5,2
14509,30,1,1,-1,1.25,2
14510,30,-1,1,-1,0.75,2
14511,30,1,1,1,1.5,2
14512,30,-1,-1,-1,0.5,2
14513,30,1,1,-1,1.25,2
14514,30,1,1,1,0.5,2
14515,30,-1,-1,-1,1.5,1
14516,30,1,-1,1,1.25,2
14517,30,-1,-1,-1,0.75,2
14518,30,1,-1,1,1.25,2
14519,30,1,1,1,1.5,2
14520,30,-1,-1,1,1.5,2
14521,30,-1,-1,-1,0.5,2
14522,30,1,1,1,0.5,2
14523,30,-1,-1,-1,1.25,2
14524,30,-1,-1,-1,1.25,2
14525,30,1,1,1,1.5,2
14526,30,1,-1,1,0.5,2
14527,30,1,1,1,0.75,1
14528,30,-1,-1,-1,0.5,1
14529,30,1,1,1,1.25,2
14530,30,-1,1,-1,0.5,2
14531,30,1,-1,1,0.5,2
14532,30,1,-1,1,0.5,2
14533,30,-1,1,-1,0.5,2
14534,30,-1,-1,-1,1.5,2
14535,30,1,1,1,1.25,2
14536,30,1,1,1,0.5,2
14537,30,1,-1,1,1.5,2
14538,30,-1,1,-1,0.5,2
14539,30,-1,-1,-1,0.5,2
14540,30,1,1,1,1.5,2
14541,30,1,-1,1,1.25,2
14542,30,1,1,-1,0.75,1
14543,30,-1,-1,-1,1.25,1
14544,30,1,1,1,1.5,1
14545,30,-1,-1,-1,0.75,1
14546,30,1,1,1,0.75,1
14547,30,1,1,1,0.75,2
14548,30,1,1,-1,0.5,2
14549,30,-1,1,-1,1.25,2
14550,30,-1,-1,-1,0.75,2
14551,30,1,1,-1,1.25,2
14552,30,1,1,-1,1.5,2
14553,30,1,1,-1,0.75,1
14554,30,1,1,-1,1.25,1
14555,30,-1,-1,1,1.5,1
14556,30,1,1,-1,0.5,1
14557,30,1,1,-1,0.5,1
14558,30,1,1,1,0.75,1
14559,30,-1,-1,-1,0.5,1
14560,30,1,1,1,1.5,1
14561,30,1,1,1,1.25,1
14562,30,1,1,1,0.75,1
14563,30,-1,-1,1,1.5,1
14564,30,1,-1,1,0.5,1
14565,30,1,1,1,0.75,1
14566,30,1,-1,1,1.5,1
14567,30,-1,-1,1,1.5,1
14568,30,-1,-1,1,1.25,1
14569,30,-1,-1,-1,0.5,1
14570,30,-1,1,-1,1.25,2
14571,30,1,-1,1,0.5,2
14572,30,1,-1,1,0.75,2
14573,30,-1,1,-1,1.5,2
14574,30,-1,-1,-1,0.75,2
14575,30,-1,-1,-1,1.25,2
14576,30,-1,-1,-1,1.5,2
14577,30,1,1,-1,1.25,2
14578,30,1,1,1,0.5,2
14579,30,-1,-1,-1,0.5,2
14580,30,-1,-1,-1,0.75,2
14581,30,1,-1,1,0.75,2
14582,30,-1,-1,-1,0.5,1
14583,30,1,1,1,0.75,1
14584,30,-1,-1,-1,1.5,1
14585,30,1,1,-1,0.5,1
14586,30,-1,-1,1,1.5,1
14587,30,1,1,-1,0.5,1
14588,30,1,-1,1,0.5,1
14589,30,-1,-1,1,1.5,1
14590,30,1,1,-1,1.25,1
14591,30,-1,-1,-1,0.5,1
14592,30,1,1,1,0.75,1
14593,30,1,1,-1,1.5,1
14594,30,-1,1,-1,0.5,1
14595,30,1,1,1,0.75,1
14596,30,1,1,-1,0.5,1
14597,30,-1,-1,1,1.25,1
14598,30,1,1,1,1.25,2
14599,30,-1,-1,-1,1.25,2
14600,30,-1,1,-1,0.75,2
14601,30,-1,1,-1,0.75,2
14602,30,-1,1,-1,0.5,2
14603,30,-1,1,-1,0.5,2
14604,30,1,-1,1,0.5,2
14605,30,1,-1,1,0.75,2
14606,30,1,1,1,0.5,2
14607,30,-1,1,-1,0.5,2
14608,30,1,1,1,1.25,2
14609,30,1,1,1,1.25,2
