obs,resp,stimulus,previous,contrast,state
24,-1,1,-1,0.01,1
24,1,-1,1,0.01,1
24,1,1,-1,0.01,1
24,-1,1,-1,0.1,1
24,1,1,1,0.02,1
24,-1,1,-1,0.02,1
24,1,-1,-1,0.05,1
24,-1,1,-1,0.01,1
24,1,1,1,0.05,2
24,1,1,1,0.1,2
24,-1,-1,-1,0.02,1
24,-1,-1,-1,0.02,1
24,-1,1,-1,0.05,1
24,-1,-1,-1,0.01,1
24,-1,-1,-1,0.02,1
24,1,-1,1,0.02,1
24,-1,-1,-1,0.02,1
24,-1,1,-1,0.01,2
25,1,-1,0,0.02,1
25,1,-1,1,0.01,1
25,1,1,1,0.05,1
25,1,1,-1,0.01,1
25,-1,1,-1,0.1,1
25,1,-1,1,0.05,1
25,1,1,-1,0.02,2
25,1,1,-1,0.02,2
25,1,-1,1,0.02,2
25,1,-1,-1,0.05,2
25,-1,1,1,0.02,2
25,1,-1,-1,0.01,2
25,-1,1,1,0.01,2
25,-1,-1,-1,0.02,2
25,-1,1,1,0.05,2
25,-1,-1,1,0.05,2
25,-1,1,-1,0.1,2
25,1,-1,-1,0.05,2
25,-1,1,-1,0.05,2
25,-1,1,-1,0.05,1
25,-1,-1,-1,0.02,1
25,1,-1,1,0.02,1
25,-1,-1,1,0.01,1
25,-1,-1,-1,0.05,1
25,1,1,-1,0.05,1
25,-1,1,1,0.1,1
25,-1,1,-1,0.1,1
25,-1,1,-1,0.1,1
25,1,1,1,0.1,1
25,1,1,1,0.05,1
25,1,1,-1,0.02,1
25,-1,-1,-1,0.02,1
25,1,1,1,0.02,1
25,-1,-1,-1,0.02,1
25,-1,1,-1,0.1,1
25,1,1,-1,0.05,1
25,1,-1,1,0.02,1
25,-1,1,-1,0.05,1
25,1,-1,1,0.02,1
25,-1,-1,-1,0.02,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.1,1
25,-1,-1,1,0.02,2
25,-1,-1,1,0.02,2
25,-1,-1,-1,0.01,2
25,1,1,1,0.01,1
25,-1,-1,-1,0.01,1
25,1,1,-1,0.05,1
25,1,-1,1,0.1,1
25,-1,-1,-1,0.1,1
25,1,-1,1,0.02,1
25,-1,1,-1,0.1,1
25,-1,-1,1,0.02,2
25,-1,1,1,0.01,2
25,-1,-1,-1,0.01,2
25,1,-1,1,0.1,2
25,1,-1,-1,0.1,2
25,-1,1,1,0.05,2
25,-1,1,-1,0.02,2
25,-1,1,-1,0.1,2
25,1,-1,1,0.02,1
25,1,-1,1,0.1,2
25,-1,-1,1,0.02,2
25,1,1,-1,0.01,2
25,1,-1,1,0.02,2
25,-1,-1,-1,0.02,2
25,1,1,-1,0.01,2
25,-1,1,-1,0.02,2
25,-1,1,1,0.01,2
25,-1,-1,1,0.1,2
25,1,-1,-1,0.05,2
25,-1,-1,1,0.05,2
25,1,1,1,0.1,2
25,-1,1,-1,0.01,2
25,1,1,-1,0.02,2
25,-1,-1,1,0.01,2
25,-1,1,-1,0.01,2
25,1,-1,1,0.02,2
25,-1,-1,-1,0.05,2
25,1,1,-1,0.1,2
25,1,1,-1,0.05,2
25,1,1,1,0.01,2
25,1,-1,-1,0.01,2
25,1,-1,1,0.02,2
25,1,1,1,0.05,2
25,-1,-1,-1,0.1,2
25,1,1,1,0.05,2
25,1,1,1,0.01,2
25,-1,-1,1,0.1,2
25,1,-1,1,0.1,2
25,-1,-1,-1,0.02,2
25,1,1,1,0.1,2
25,1,1,1,0.02,2
25,1,-1,-1,0.1,2
25,-1,-1,-1,0.05,2
25,-1,1,1,0.01,2
25,-1,1,1,0.02,2
25,1,-1,1,0.01,2
25,1,1,-1,0.05,2
25,1,1,-1,0.01,2
25,-1,-1,1,0.02,2
25,1,1,1,0.02,2
25,1,1,-1,0.01,1
25,1,-1,-1,0.05,1
25,1,1,1,0.02,1
25,1,-1,1,0.1,1
25,1,-1,1,0.01,1
25,1,1,1,0.1,1
25,-1,-1,1,0.05,1
25,-1,-1,-1,0.05,1
25,1,-1,-1,0.02,1
25,-1,-1,-1,0.05,1
25,-1,1,-1,0.01,1
25,1,-1,1,0.1,1
25,1,-1,-1,0.02,1
25,-1,1,-1,0.1,1
25,1,1,1,0.01,1
25,-1,-1,-1,0.1,1
25,-1,1,-1,0.1,1
25,1,1,1,0.02,1
25,1,-1,-1,0.02,1
25,-1,-1,-1,0.05,1
25,-1,1,-1,0.1,1
25,1,1,1,0.05,1
25,1,-1,1,0.1,1
25,-1,1,-1,0.1,2
25,1,-1,1,0.01,2
25,-1,-1,1,0.05,2
25,-1,-1,-1,0.1,2
25,1,-1,-1,0.05,2
25,-1,1,1,0.05,2
25,-1,1,1,0.1,2
25,1,1,1,0.1,2
25,1,-1,-1,0.05,2
25,1,1,-1,0.02,2
25,1,1,1,0.01,1
25,-1,-1,-1,0.05,1
25,-1,1,-1,0.01,1
25,1,1,-1,0.1,1
25,1,1,1,0.1,2
25,1,1,-1,0.01,2
25,-1,1,-1,0.01,2
25,-1,-1,1,0.05,2
25,1,-1,-1,0.05,2
25,-1,1,1,0.02,2
25,-1,-1,-1,0.1,2
25,-1,-1,-1,0.05,2
25,-1,1,1,0.02,2
25,-1,1,-1,0.02,2
25,-1,-1,-1,0.1,2
25,-1,-1,-1,0.05,2
25,-1,-1,1,0.02,2
25,-1,-1,-1,0.05,2
25,1,1,1,0.05,2
25,-1,-1,-1,0.05,2
25,1,1,1,0.05,1
25,1,1,1,0.02,1
25,-1,-1,-1,0.1,1
25,1,-1,1,0.01,1
25,-1,-1,-1,0.02,1
25,1,1,1,0.1,1
25,-1,-1,-1,0.01,1
25,1,-1,1,0.01,1
25,-1,-1,-1,0.01,1
25,1,1,-1,0.05,1
25,-1,1,1,0.1,1
25,-1,1,1,0.02,1
25,-1,-1,-1,0.1,1
25,-1,-1,-1,0.05,1
25,1,-1,1,0.1,1
25,-1,-1,-1,0.02,1
25,1,-1,1,0.02,1
25,1,-1,1,0.02,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.1,1
25,1,1,1,0.01,1
25,-1,1,-1,0.05,1
25,-1,1,-1,0.01,1
25,1,-1,1,0.02,1
25,-1,1,-1,0.05,1
25,-1,-1,1,0.01,1
25,1,-1,-1,0.1,1
25,1,-1,1,0.05,1
25,-1,-1,-1,0.1,1
25,1,1,-1,0.02,2
25,-1,1,-1,0.1,2
25,1,-1,-1,0.01,2
25,-1,-1,-1,0.05,2
25,1,-1,-1,0.02,2
25,-1,-1,1,0.05,2
25,1,1,-1,0.05,2
25,1,-1,1,0.02,2
25,-1,-1,-1,0.1,2
25,1,1,1,0.01,2
25,1,-1,1,0.02,2
25,1,1,1,0.02,2
25,-1,1,-1,0.1,2
25,1,1,-1,0.02,2
25,-1,1,-1,0.1,2
25,1,1,-1,0.05,2
25,1,1,1,0.02,2
25,-1,-1,1,0.02,2
25,1,-1,1,0.1,2
25,-1,1,1,0.1,2
25,1,-1,-1,0.05,2
25,-1,1,-1,0.05,2
25,-1,-1,1,0.01,2
25,-1,-1,-1,0.1,2
25,1,1,1,0.01,2
25,-1,1,1,0.01,2
25,1,1,1,0.02,2
25,1,-1,-1,0.1,2
25,-1,1,1,0.01,2
25,1,1,-1,0.05,2
25,1,-1,1,0.01,2
25,-1,1,1,0.1,2
25,-1,-1,-1,0.01,2
25,1,-1,1,0.1,2
25,1,-1,1,0.02,2
25,-1,-1,-1,0.01,2
25,1,-1,1,0.01,2
25,1,-1,-1,0.02,2
25,-1,1,1,0.05,2
25,-1,1,-1,0.1,1
25,-1,-1,-1,0.1,2
25,-1,-1,-1,0.05,1
25,-1,1,1,0.05,2
25,-1,1,1,0.01,2
25,1,1,1,0.02,2
25,1,-1,-1,0.1,2
25,1,1,-1,0.01,2
25,1,1,-1,0.05,2
25,1,1,1,0.05,2
25,-1,1,1,0.01,2
25,1,1,1,0.05,2
25,-1,1,1,0.05,2
25,-1,-1,-1,0.01,2
25,1,1,-1,0.05,2
25,1,1,1,0.02,2
25,1,-1,1,0.02,2
25,-1,1,-1,0.02,2
25,1,1,-1,0.05,2
25,-1,-1,-1,0.02,2
25,-1,1,1,0.1,2
25,-1,1,-1,0.01,2
25,1,1,-1,0.02,2
25,1,-1,-1,0.01,2
25,1,-1,1,0.02,2
25,-1,-1,1,0.1,2
25,-1,-1,1,0.1,2
25,-1,-1,1,0.1,2
25,-1,-1,1,0.05,1
25,1,1,1,0.05,1
25,1,-1,1,0.1,2
25,1,-1,1,0.05,2
25,1,1,1,0.05,2
25,1,1,-1,0.01,2
25,-1,-1,1,0.01,2
25,-1,-1,-1,0.02,2
25,-1,-1,-1,0.02,2
25,-1,-1,-1,0.05,2
25,1,-1,-1,0.01,2
25,-1,-1,1,0.02,2
25,1,-1,1,0.05,2
25,-1,1,1,0.01,2
25,1,-1,1,0.02,2
25,1,1,1,0.1,1
25,1,1,-1,0.02,1
25,1,1,1,0.05,1
25,1,1,1,0.05,1
25,1,1,1,0.05,1
25,-1,-1,-1,0.02,1
25,-1,1,-1,0.01,1
25,1,1,-1,0.1,1
25,-1,1,-1,0.01,1
25,1,-1,1,0.01,1
25,1,1,-1,0.05,1
25,-1,-1,-1,0.1,2
25,-1,-1,1,0.05,2
25,1,-1,1,0.02,2
25,1,1,1,0.02,2
25,1,1,1,0.1,1
25,-1,1,-1,0.1,1
25,1,1,1,0.05,1
25,1,1,1,0.01,1
25,1,1,1,0.1,1
25,1,1,1,0.02,1
25,1,1,1,0.05,1
25,1,-1,-1,0.05,1
25,-1,1,1,0.05,1
25,-1,1,-1,0.05,1
25,-1,1,-1,0.1,1
25,1,-1,1,0.05,1
25,1,1,1,0.01,1
25,1,-1,1,0.1,1
25,1,-1,1,0.1,1
25,1,-1,-1,0.05,1
25,-1,-1,-1,0.05,1
25,1,-1,1,0.05,1
25,-1,-1,1,0.01,2
25,1,1,1,0.1,2
25,1,-1,-1,0.1,2
25,-1,1,-1,0.02,2
25,1,-1,-1,0.1,2
25,1,-1,-1,0.1,2
25,-1,-1,1,0.01,2
25,1,1,1,0.05,2
25,-1,1,-1,0.05,2
25,-1,1,1,0.01,2
25,1,1,1,0.01,2
25,-1,1,-1,0.01,2
25,1,-1,-1,0.01,2
25,1,-1,-1,0.1,2
25,1,-1,1,0.1,2
25,1,1,-1,0.01,2
25,-1,1,-1,0.05,2
25,-1,1,1,0.1,2
25,-1,-1,1,0.1,2
25,-1,1,-1,0.05,2
25,-1,1,-1,0.1,2
25,1,1,1,0.01,2
25,-1,1,1,0.05,2
25,1,1,-1,0.1,2
25,1,1,1,0.1,2
25,1,-1,1,0.1,2
25,-1,-1,1,0.01,2
25,-1,-1,-1,0.05,1
25,1,1,1,0.1,1
25,1,-1,1,0.05,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.01,1
25,1,-1,1,0.05,1
25,1,1,1,0.05,1
25,1,1,1,0.05,1
25,-1,1,-1,0.02,1
25,-1,-1,1,0.1,1
25,1,-1,1,0.01,1
25,-1,1,1,0.1,1
25,-1,-1,-1,0.01,1
25,1,-1,1,0.1,1
25,-1,-1,-1,0.02,1
25,-1,1,1,0.1,1
25,-1,-1,1,0.02,1
25,1,-1,1,0.1,1
25,-1,-1,-1,0.1,1
25,1,1,1,0.1,1
25,1,1,1,0.05,1
25,-1,-1,1,0.1,1
25,1,-1,1,0.1,1
25,1,1,1,0.1,1
25,1,1,1,0.02,1
25,-1,-1,-1,0.01,1
25,-1,-1,1,0.05,1
25,1,1,1,0.1,1
25,-1,1,-1,0.05,1
25,1,1,1,0.05,1
25,1,1,-1,0.1,1
25,-1,1,1,0.1,1
25,1,1,1,0.02,1
25,-1,1,-1,0.05,1
25,1,1,1,0.1,1
25,1,-1,1,0.1,1
25,1,-1,1,0.01,1
25,1,-1,1,0.1,1
25,-1,-1,-1,0.02,1
25,1,1,-1,0.05,1
25,-1,-1,-1,0.05,1
25,-1,1,1,0.01,1
25,-1,1,-1,0.05,1
25,-1,-1,-1,0.02,1
25,-1,1,1,0.01,2
25,-1,-1,-1,0.02,2
25,-1,1,-1,0.01,2
25,1,1,-1,0.02,2
25,-1,1,1,0.05,2
25,-1,-1,1,0.05,2
25,1,-1,1,0.01,2
25,1,-1,-1,0.05,2
25,1,1,-1,0.05,2
25,-1,1,1,0.01,2
25,-1,-1,-1,0.1,2
25,1,1,1,0.02,2
25,-1,-1,-1,0.01,2
25,-1,1,1,0.02,2
25,-1,-1,1,0.01,2
25,1,-1,1,0.01,1
25,1,-1,1,0.01,1
25,-1,-1,-1,0.02,1
25,-1,1,-1,0.05,1
25,-1,1,-1,0.05,2
25,1,-1,-1,0.02,2
25,1,1,-1,0.01,2
25,1,-1,-1,0.05,2
25,1,1,-1,0.01,2
25,-1,1,-1,0.01,2
25,1,1,1,0.01,2
25,1,1,1,0.01,2
25,-1,-1,-1,0.05,2
25,1,-1,1,0.02,2
25,1,1,-1,0.05,2
25,-1,1,-1,0.05,2
25,-1,-1,-1,0.01,2
25,1,-1,-1,0.02,2
25,1,1,1,0.1,2
25,-1,-1,1,0.01,2
25,1,1,-1,0.02,2
25,1,-1,1,0.1,2
25,-1,1,-1,0.1,2
25,1,1,-1,0.02,2
25,1,1,1,0.1,2
25,1,-1,1,0.01,1
25,-1,1,1,0.02,1
25,1,-1,1,0.01,1
25,-1,-1,1,0.05,1
25,-1,1,-1,0.02,1
25,1,1,1,0.1,1
25,1,1,1,0.02,1
25,1,-1,-1,0.01,1
25,1,-1,-1,0.02,1
25,-1,-1,-1,0.1,1
25,-1,1,-1,0.1,1
25,1,1,1,0.01,1
25,1,1,1,0.1,1
25,-1,-1,-1,0.1,1
25,-1,-1,-1,0.1,1
25,-1,-1,-1,0.01,1
25,1,-1,1,0.05,1
25,-1,-1,-1,0.01,1
25,1,1,1,0.01,1
25,1,1,1,0.05,1
25,1,1,-1,0.02,1
25,-1,1,-1,0.1,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.1,1
25,-1,-1,-1,0.05,1
25,1,1,1,0.01,1
25,1,1,1,0.02,1
25,1,1,1,0.05,1
25,1,1,-1,0.05,1
25,-1,1,-1,0.1,1
25,-1,-1,-1,0.02,1
25,-1,1,-1,0.01,1
25,1,-1,1,0.01,1
25,-1,1,-1,0.05,1
25,1,1,1,0.1,1
25,-1,-1,-1,0.1,1
25,-1,1,-1,0.01,1
25,-1,1,-1,0.1,1
25,-1,-1,-1,0.1,1
25,-1,1,1,0.1,1
25,-1,1,-1,0.1,1
25,-1,-1,-1,0.01,1
25,-1,-1,-1,0.05,1
25,1,1,1,0.1,2
25,-1,1,1,0.1,2
25,-1,1,1,0.01,2
25,1,-1,1,0.01,2
25,1,-1,-1,0.02,2
25,-1,-1,-1,0.05,2
25,-1,-1,1,0.01,2
25,-1,-1,-1,0.02,1
25,1,1,1,0.1,1
25,-1,1,-1,0.1,1
25,-1,1,-1,0.1,1
25,1,1,1,0.05,1
25,1,-1,-1,0.05,1
25,-1,-1,-1,0.1,1
25,1,-1,1,0.05,1
25,1,1,1,0.05,1
25,1,1,-1,0.1,1
25,1,1,-1,0.01,1
25,1,-1,1,0.02,1
25,1,-1,-1,0.05,2
25,1,1,1,0.1,2
25,1,1,1,0.01,2
25,1,1,1,0.01,2
25,-1,-1,1,0.02,2
25,1,-1,1,0.01,2
25,-1,1,-1,0.02,2
25,1,1,-1,0.05,2
25,-1,-1,1,0.1,1
25,-1,1,-1,0.1,2
25,-1,-1,1,0.05,2
25,1,-1,-1,0.05,2
25,1,-1,1,0.01,2
25,-1,1,-1,0.05,2
25,1,1,-1,0.01,2
25,-1,1,1,0.01,2
25,1,1,1,0.1,2
25,1,1,1,0.1,2
25,1,1,1,0.01,2
25,-1,1,-1,0.01,1
25,1,1,1,0.1,2
25,1,-1,-1,0.01,2
25,1,-1,1,0.1,2
25,1,-1,1,0.05,2
25,1,-1,1,0.1,1
25,-1,-1,-1,0.1,1
26,-1,1,0,0.01,2
26,-1,-1,-1,0.02,2
26,1,1,1,0.05,1
26,-1,-1,-1,0.1,1
26,1,1,1,0.02,1
26,-1,1,-1,0.05,1
26,-1,1,1,0.02,1
26,1,1,1,0.02,1
26,-1,1,-1,0.01,1
26,-1,-1,1,0.1,1
26,-1,-1,-1,0.01,1
26,1,1,1,0.1,1
26,-1,-1,-1,0.01,1
26,-1,-1,-1,0.1,1
26,1,1,1,0.05,1
26,-1,1,-1,0.05,1
26,-1,-1,-1,0.01,1
26,1,1,1,0.05,1
26,1,1,1,0.1,1
26,-1,1,-1,0.02,1
26,-1,-1,1,0.05,1
26,-1,1,1,0.05,1
26,1,1,1,0.02,2
26,-1,1,-1,0.02,2
26,1,1,-1,0.01,2
26,1,-1,-1,0.1,2
26,-1,-1,1,0.02,2
26,1,1,-1,0.01,2
26,-1,-1,1,0.02,2
26,1,-1,1,0.02,2
26,1,1,-1,0.05,2
26,-1,-1,1,0.02,2
26,1,1,-1,0.02,2
26,1,1,-1,0.05,2
26,1,1,1,0.01,2
26,-1,-1,-1,0.1,2
26,1,1,-1,0.02,2
26,-1,1,1,0.02,2
26,-1,-1,-1,0.01,2
26,-1,1,1,0.1,2
26,-1,-1,-1,0.05,2
26,1,1,-1,0.02,2
26,1,-1,-1,0.01,2
26,1,-1,-1,0.1,2
26,1,-1,-1,0.01,2
26,1,-1,1,0.1,2
26,-1,1,-1,0.05,2
26,-1,-1,1,0.01,2
26,-1,1,-1,0.02,2
26,-1,1,1,0.02,2
26,1,-1,-1,0.02,2
26,-1,1,1,0.05,2
26,1,1,1,0.02,2
26,-1,1,1,0.05,2
26,1,-1,-1,0.01,2
26,1,1,1,0.1,2
26,-1,-1,1,0.01,2
26,1,-1,-1,0.02,2
26,-1,-1,1,0.02,2
26,1,1,-1,0.1,2
26,1,1,1,0.05,2
26,-1,-1,-1,0.1,2
26,-1,1,1,0.02,2
26,-1,1,-1,0.01,2
26,1,1,-1,0.01,2
26,-1,1,-1,0.01,2
26,-1,1,-1,0.05,2
26,-1,-1,-1,0.1,2
26,1,-1,1,0.1,2
26,1,-1,1,0.01,1
26,-1,-1,-1,0.05,1
26,1,1,-1,0.1,1
26,-1,1,-1,0.1,1
26,1,1,1,0.01,1
26,-1,1,-1,0.01,1
26,1,-1,1,0.05,1
26,1,1,1,0.02,1
26,-1,1,-1,0.1,1
26,-1,-1,-1,0.02,1
26,1,-1,1,0.01,1
26,1,1,1,0.1,1
26,-1,-1,-1,0.05,1
26,1,1,1,0.02,1
26,1,-1,1,0.02,1
26,1,1,1,0.05,2
26,1,-1,-1,0.01,2
26,1,1,1,0.1,2
26,-1,-1,1,0.02,2
26,-1,-1,-1,0.1,2
26,1,1,1,0.01,2
26,-1,1,-1,0.05,2
26,1,-1,-1,0.02,2
26,1,-1,-1,0.02,2
26,1,-1,-1,0.01,2
26,-1,-1,-1,0.05,2
26,1,-1,-1,0.1,2
26,1,1,1,0.1,2
26,-1,1,-1,0.02,2
26,1,-1,-1,0.01,2
26,1,1,1,0.1,2
26,1,-1,1,0.01,1
26,1,1,1,0.02,1
26,1,-1,1,0.01,1
26,-1,-1,1,0.01,1
26,-1,-1,-1,0.02,1
26,-1,-1,-1,0.05,1
26,-1,1,-1,0.1,1
26,-1,1,1,0.02,2
26,1,1,1,0.05,2
26,-1,1,1,0.05,2
26,-1,-1,1,0.1,2
26,-1,-1,1,0.02,2
26,1,1,-1,0.1,1
26,1,1,1,0.02,1
26,1,-1,1,0.1,2
26,-1,1,-1,0.05,2
26,-1,1,-1,0.02,2
26,-1,1,-1,0.05,1
26,-1,-1,-1,0.05,1
26,1,1,1,0.02,1
26,-1,-1,1,0.05,2
26,-1,1,-1,0.1,2
26,-1,-1,-1,0.05,1
26,-1,1,-1,0.01,1
26,1,1,1,0.01,1
26,-1,-1,-1,0.05,1
26,-1,1,-1,0.1,1
26,1,1,1,0.02,1
26,-1,1,-1,0.02,1
26,-1,1,-1,0.1,1
26,1,1,1,0.01,1
26,1,-1,1,0.01,1
26,1,1,1,0.02,1
26,-1,1,1,0.1,1
26,-1,1,-1,0.02,1
26,1,-1,1,0.02,1
26,-1,1,-1,0.05,1
26,1,1,1,0.1,1
26,-1,-1,-1,0.01,1
26,-1,-1,-1,0.01,1
26,-1,1,1,0.1,1
26,1,-1,1,0.1,1
26,1,1,1,0.02,1
26,1,-1,1,0.01,1
26,-1,-1,1,0.01,1
26,-1,1,1,0.01,2
26,-1,-1,1,0.1,2
26,1,1,-1,0.01,2
26,-1,-1,1,0.05,2
26,-1,1,1,0.05,2
26,-1,-1,-1,0.02,2
26,1,-1,-1,0.05,2
26,1,1,1,0.1,2
26,-1,-1,1,0.02,2
26,-1,-1,-1,0.02,2
26,-1,-1,-1,0.02,2
26,1,-1,1,0.05,2
26,-1,-1,-1,0.1,2
26,1,1,1,0.02,1
26,1,-1,1,0.05,1
26,1,1,1,0.05,1
26,-1,-1,-1,0.1,1
26,1,1,1,0.05,1
26,1,-1,1,0.01,2
26,1,1,-1,0.05,2
26,-1,1,1,0.1,2
26,1,1,-1,0.01,2
26,1,-1,1,0.01,2
26,-1,-1,-1,0.01,2
26,-1,1,-1,0.05,2
26,-1,1,1,0.05,2
26,-1,-1,-1,0.1,2
26,1,1,1,0.02,2
26,-1,-1,-1,0.02,2
26,-1,-1,1,0.02,2
26,1,-1,-1,0.02,2
26,-1,1,-1,0.01,2
26,1,1,1,0.01,2
26,-1,1,-1,0.1,2
26,1,-1,1,0.02,1
26,1,-1,1,0.1,1
26,-1,-1,-1,0.02,2
26,1,-1,1,0.02,1
26,1,1,1,0.05,1
26,1,-1,1,0.02,1
26,-1,-1,-1,0.02,1
26,-1,-1,-1,0.05,1
26,-1,-1,-1,0.05,1
26,-1,-1,-1,0.01,1
26,-1,1,-1,0.02,1
26,-1,1,-1,0.01,1
26,1,1,1,0.1,1
26,1,-1,1,0.02,1
26,1,1,1,0.02,1
26,-1,-1,1,0.01,1
26,1,-1,1,0.05,1
26,1,-1,-1,0.01,2
26,1,1,1,0.02,2
26,1,-1,1,0.01,2
26,1,-1,-1,0.05,2
26,1,1,-1,0.02,2
26,1,1,-1,0.1,2
26,-1,1,1,0.02,2
26,-1,-1,-1,0.1,2
26,-1,-1,1,0.05,2
26,-1,1,-1,0.02,2
26,1,-1,-1,0.05,2
26,-1,-1,-1,0.02,2
26,-1,-1,1,0.1,2
26,-1,1,1,0.05,2
26,1,1,1,0.01,2
26,1,-1,1,0.05,2
26,-1,-1,-1,0.02,2
26,1,1,-1,0.02,2
26,-1,-1,1,0.01,2
26,1,-1,-1,0.1,2
26,-1,1,1,0.02,2
26,-1,1,1,0.05,2
26,1,-1,-1,0.02,2
26,-1,1,1,0.01,2
26,1,1,-1,0.01,2
26,1,1,1,0.05,2
26,1,-1,1,0.02,2
26,1,-1,1,0.05,2
26,-1,1,-1,0.1,2
26,1,-1,1,0.1,1
26,-1,1,1,0.01,1
26,-1,1,-1,0.02,2
26,1,1,1,0.05,2
26,-1,1,-1,0.05,2
26,1,1,-1,0.05,2
26,-1,1,1,0.02,2
26,-1,1,1,0.1,2
26,1,-1,1,0.05,2
26,1,-1,-1,0.01,2
26,-1,-1,-1,0.02,2
26,1,-1,-1,0.01,2
26,-1,1,1,0.02,2
26,-1,-1,1,0.01,2
26,-1,1,1,0.05,2
26,1,-1,-1,0.1,2
26,1,-1,1,0.01,2
26,-1,1,-1,0.02,2
26,1,-1,1,0.02,2
26,1,1,-1,0.1,2
26,-1,-1,1,0.01,2
26,-1,-1,-1,0.05,1
26,1,1,-1,0.05,1
26,1,-1,1,0.1,1
26,-1,-1,-1,0.01,1
26,-1,1,-1,0.01,1
26,-1,-1,-1,0.02,1
26,1,1,1,0.05,1
26,1,-1,1,0.01,1
26,1,1,1,0.05,1
26,1,-1,1,0.05,1
26,1,-1,-1,0.05,1
26,-1,-1,-1,0.05,1
26,-1,1,1,0.01,1
26,1,1,1,0.02,1
26,1,1,1,0.1,1
26,1,-1,1,0.02,1
26,-1,1,-1,0.02,1
26,-1,-1,-1,0.1,1
26,1,-1,-1,0.1,2
26,-1,1,1,0.01,2
26,1,1,1,0.1,2
26,1,-1,1,0.1,2
26,1,1,1,0.05,2
26,1,-1,1,0.01,2
26,-1,-1,1,0.02,2
26,-1,1,1,0.1,2
26,1,1,1,0.1,2
26,1,-1,1,0.01,2
26,1,-1,-1,0.1,2
26,1,-1,-1,0.01,2
26,1,1,1,0.05,2
26,-1,-1,-1,0.1,2
26,-1,-1,1,0.1,2
26,1,-1,-1,0.01,2
26,-1,1,-1,0.02,2
26,1,1,-1,0.05,2
26,1,1,1,0.01,2
26,1,1,-1,0.02,2
26,-1,-1,-1,0.1,2
26,1,-1,1,0.05,2
26,-1,-1,-1,0.1,2
26,-1,1,-1,0.02,2
26,1,1,1,0.1,2
26,1,1,1,0.01,2
26,1,1,-1,0.1,2
26,-1,1,1,0.1,2
26,-1,1,-1,0.01,2
26,1,-1,1,0.02,2
26,1,-1,1,0.01,2
26,-1,1,1,0.01,2
26,1,1,1,0.02,2
26,1,-1,-1,0.01,2
26,-1,-1,1,0.1,2
26,1,1,1,0.02,2
26,1,-1,1,0.02,2
26,1,-1,-1,0.01,2
26,-1,-1,-1,0.1,2
26,-1,1,-1,0.1,2
26,1,1,1,0.05,2
26,1,1,-1,0.01,2
26,-1,-1,-1,0.1,2
26,1,1,-1,0.1,2
26,1,-1,-1,0.05,2
26,-1,1,1,0.01,2
26,-1,1,-1,0.1,2
26,1,1,1,0.01,1
26,1,1,1,0.01,1
26,-1,1,1,0.01,1
26,1,1,1,0.1,1
26,-1,-1,-1,0.05,1
26,-1,1,-1,0.02,1
26,-1,-1,-1,0.05,1
26,-1,-1,-1,0.01,1
26,-1,-1,-1,0.1,1
26,1,1,-1,0.02,1
26,1,1,1,0.02,1
26,1,-1,1,0.05,1
26,-1,1,1,0.01,1
26,1,1,-1,0.1,2
26,-1,1,1,0.01,2
26,-1,1,-1,0.1,1
26,-1,1,1,0.05,1
26,1,1,1,0.02,1
26,-1,1,-1,0.02,1
26,-1,-1,1,0.1,2
26,-1,1,-1,0.05,2
26,1,1,1,0.01,2
26,-1,-1,1,0.02,2
26,-1,-1,1,0.01,2
26,-1,1,1,0.02,2
26,1,-1,1,0.01,2
26,-1,1,-1,0.02,2
26,-1,1,-1,0.1,2
26,1,-1,1,0.01,2
26,-1,-1,1,0.02,2
26,-1,-1,-1,0.1,2
26,-1,-1,-1,0.01,1
26,1,-1,1,0.02,1
26,-1,1,1,0.02,1
26,1,1,-1,0.05,1
26,-1,1,-1,0.02,1
26,1,1,1,0.02,2
26,-1,1,-1,0.1,1
26,1,1,1,0.02,1
26,1,1,-1,0.1,2
26,1,1,-1,0.02,2
26,1,1,-1,0.01,2
26,-1,1,1,0.01,2
26,1,-1,1,0.05,2
26,-1,-1,1,0.01,2
26,1,1,1,0.02,2
26,-1,-1,1,0.01,2
26,-1,1,-1,0.01,2
26,-1,1,-1,0.01,2
26,1,1,-1,0.05,2
26,1,1,1,0.02,1
26,-1,-1,-1,0.02,1
26,1,1,1,0.01,1
26,1,-1,1,0.1,1
26,1,1,-1,0.02,2
26,1,-1,1,0.05,2
26,1,-1,-1,0.02,2
26,1,1,1,0.01,2
26,1,-1,1,0.02,2
26,1,1,-1,0.1,2
26,1,-1,-1,0.02,2
26,1,-1,1,0.1,1
26,-1,1,1,0.02,1
26,1,1,1,0.05,1
26,-1,1,-1,0.02,1
26,1,-1,1,0.01,1
26,1,1,1,0.02,1
26,-1,1,1,0.05,1
26,-1,1,-1,0.01,1
26,-1,-1,-1,0.02,1
26,1,-1,1,0.02,1
26,1,1,1,0.1,1
26,-1,1,1,0.1,1
26,1,1,-1,0.1,1
26,-1,-1,1,0.02,2
