,obs,resp,stimulus,previous,contrast,state
14778,30,-1,1,-1,0.01,2
14779,30,-1,1,-1,0.02,2
14780,30,-1,1,-1,0.05,2
14781,30,1,1,1,0.02,2
14782,30,-1,-1,-1,0.01,2
14783,30,-1,-1,-1,0.1,1
14784,30,-1,-1,-1,0.05,1
14785,30,1,1,-1,0.1,1
14786,30,1,-1,1,0.01,1
14787,30,1,-1,1,0.01,1
14788,30,-1,-1,-1,0.01,1
14789,30,-1,1,-1,0.01,1
14790,30,1,1,-1,0.01,1
14791,30,-1,-1,-1,0.05,2
14792,30,1,-1,1,0.1,2
14793,30,1,1,-1,0.05,2
14794,30,-1,-1,-1,0.05,2
14795,30,1,1,1,0.01,2
14796,30,1,1,-1,0.1,2
14797,30,1,1,-1,0.01,1
14798,30,1,1,-1,0.1,1
14799,30,1,1,1,0.05,1
14800,30,-1,-1,-1,0.1,1
14801,30,1,1,1,0.05,1
14802,30,1,1,1,0.01,1
14803,30,-1,-1,1,0.1,1
14804,30,1,-1,1,0.01,1
14805,30,1,1,-1,0.05,1
14806,30,-1,-1,-1,0.05,1
14807,30,1,1,-1,0.05,1
14808,30,1,-1,1,0.05,1
14809,30,1,-1,1,0.01,1
14810,30,1,1,-1,0.05,1
14811,30,1,1,1,0.1,2
14812,30,-1,-1,-1,0.1,2
14813,30,-1,-1,-1,0.1,2
14814,30,-1,1,-1,0.02,2
14815,30,-1,-1,-1,0.01,2
14816,30,1,1,-1,0.05,2
14817,30,1,-1,1,0.05,2
14818,30,1,-1,1,0.05,2
14819,30,1,1,-1,0.1,1
14820,30,1,1,1,0.1,1
14821,30,-1,-1,1,0.05,1
14822,30,1,1,-1,0.1,1
14823,30,-1,1,-1,0.02,1
14824,30,1,-1,1,0.05,1
14825,30,-1,-1,-1,0.01,2
14826,30,-1,-1,-1,0.05,1
14827,30,1,1,1,0.1,2
14828,30,-1,-1,-1,0.02,2
14829,30,-1,-1,-1,0.02,2
14830,30,1,1,-1,0.05,2
14831,30,-1,1,-1,0.01,2
14832,30,1,1,1,0.1,2
14833,30,1,1,1,0.05,2
14834,30,-1,1,-1,0.1,2
14835,30,-1,1,-1,0.01,2
14836,30,-1,1,-1,0.05,2
14837,30,-1,1,-1,0.02,2
14838,30,1,1,1,0.1,2
14839,30,1,1,1,0.01,1
14840,30,-1,-1,1,0.05,1
14841,30,-1,-1,-1,0.01,1
14842,30,1,1,-1,0.02,1
14843,30,1,1,-1,0.01,1
14844,30,-1,-1,1,0.1,1
14845,30,1,1,1,0.1,1
14846,30,1,1,-1,0.05,2
14847,30,1,1,1,0.02,2
14848,30,-1,-1,-1,0.02,2
14849,30,-1,1,-1,0.01,2
14850,30,1,-1,1,0.1,2
14851,30,-1,-1,-1,0.02,2
14852,30,1,1,-1,0.1,2
14853,30,-1,1,-1,0.02,2
14854,30,1,1,1,0.05,2
14855,30,-1,-1,-1,0.02,2
14856,30,-1,-1,-1,0.05,1
14857,30,-1,-1,1,0.05,1
14858,30,-1,-1,1,0.1,2
14859,30,-1,1,-1,0.01,2
14860,30,-1,-1,-1,0.05,2
14861,30,-1,-1,-1,0.01,2
14862,30,-1,-1,1,0.1,2
14863,30,1,-1,1,0.02,2
14864,30,-1,1,-1,0.01,2
14865,30,-1,-1,-1,0.1,2
14866,30,-1,-1,-1,0.05,2
14867,30,-1,-1,-1,0.02,2
14868,30,-1,-1,-1,0.02,2
14869,30,1,1,1,0.01,2
14870,30,1,1,-1,0.1,2
14871,30,1,-1,1,0.05,2
14872,30,1,-1,1,0.01,2
14873,30,-1,-1,-1,0.02,2
14874,30,1,-1,1,0.1,2
14875,30,-1,-1,-1,0.01,2
14876,30,-1,-1,-1,0.01,2
14877,30,-1,-1,-1,0.01,2
14878,30,-1,1,-1,0.05,2
14879,30,-1,-1,1,0.1,2
14880,30,-1,-1,-1,0.1,2
14881,30,1,1,1,0.1,2
14882,30,1,1,1,0.01,2
14883,30,-1,1,-1,0.02,2
14884,30,1,1,1,0.01,2
14885,30,-1,-1,-1,0.1,2
14886,30,-1,1,-1,0.02,2
14887,30,1,-1,1,0.05,2
14888,30,-1,-1,-1,0.02,2
14889,30,-1,1,-1,0.01,2
14890,30,1,-1,1,0.05,2
14891,30,1,1,1,0.02,2
14892,30,1,-1,1,0.02,2
14893,30,1,-1,1,0.05,2
14894,30,1,1,-1,0.05,2
14895,30,1,1,1,0.1,2
14896,30,1,-1,1,0.05,2
14897,30,-1,-1,1,0.1,2
14898,30,1,1,1,0.01,2
14899,30,1,1,1,0.1,2
14900,30,1,-1,1,0.01,2
14901,30,1,1,1,0.05,1
14902,30,-1,-1,-1,0.01,2
14903,30,-1,-1,1,0.02,2
14904,30,1,-1,1,0.01,2
14905,30,-1,-1,-1,0.1,2
14906,30,-1,-1,-1,0.05,2
14907,30,1,1,1,0.05,2
14908,30,1,-1,1,0.02,2
14909,30,-1,-1,-1,0.01,2
14910,30,1,1,1,0.1,2
14911,30,1,1,1,0.02,2
14912,30,1,1,1,0.01,1
14913,30,-1,-1,1,0.1,1
14914,30,-1,-1,-1,0.1,2
14915,30,1,-1,1,0.05,2
14916,30,-1,-1,-1,0.05,2
14917,30,-1,1,-1,0.02,2
14918,30,-1,-1,-1,0.01,2
14919,30,1,-1,1,0.02,2
14920,30,1,1,1,0.1,2
14921,30,1,1,1,0.01,2
14922,30,-1,-1,-1,0.01,2
14923,30,-1,-1,-1,0.05,2
14924,30,-1,1,-1,0.01,2
14925,30,1,1,1,0.02,2
14926,30,1,1,1,0.1,1
14927,30,1,-1,1,0.02,1
14928,30,-1,-1,-1,0.1,1
14929,30,1,-1,1,0.05,1
14930,30,-1,-1,-1,0.01,1
14931,30,1,1,-1,0.01,1
14932,30,-1,-1,-1,0.1,1
14933,30,-1,1,-1,0.02,1
14934,30,1,1,1,0.02,1
14935,30,1,1,-1,0.01,1
14936,30,1,1,1,0.05,1
14937,30,1,1,-1,0.1,1
14938,30,-1,1,-1,0.01,2
14939,30,1,-1,1,0.01,1
14940,30,1,1,1,0.01,1
14941,30,-1,-1,-1,0.02,1
14942,30,-1,-1,1,0.05,1
14943,30,-1,-1,-1,0.1,1
14944,30,-1,-1,-1,0.01,1
14945,30,1,1,-1,0.02,1
14946,30,1,1,-1,0.1,1
14947,30,1,-1,1,0.01,1
14948,30,-1,-1,-1,0.1,1
14949,30,-1,-1,-1,0.1,1
14950,30,-1,-1,-1,0.1,1
14951,30,1,1,1,0.05,1
14952,30,-1,-1,-1,0.05,1
14953,30,1,1,-1,0.05,1
14954,30,1,-1,1,0.01,1
14955,30,-1,-1,-1,0.05,2
14956,30,1,1,-1,0.02,2
14957,30,1,1,1,0.02,2
14958,30,1,-1,1,0.01,1
14959,30,1,1,1,0.02,1
14960,30,-1,-1,-1,0.02,1
14961,30,1,1,-1,0.01,1
14962,30,1,1,1,0.02,1
14963,30,1,1,1,0.05,1
14964,30,1,-1,1,0.01,1
14965,30,1,1,-1,0.1,1
14966,30,-1,-1,-1,0.1,1
14967,30,-1,-1,1,0.05,1
14968,30,1,-1,1,0.01,1
14969,30,1,1,-1,0.02,1
14970,30,-1,-1,1,0.05,1
14971,30,-1,-1,-1,0.1,1
14972,30,-1,1,-1,0.02,1
14973,30,1,1,-1,0.01,1
14974,30,1,1,-1,0.1,1
14975,30,1,1,-1,0.01,1
14976,30,1,1,-1,0.01,1
14977,30,1,1,-1,0.1,1
14978,30,1,-1,1,0.05,1
14979,30,1,-1,1,0.02,1
14980,30,1,-1,1,0.02,1
14981,30,-1,-1,1,0.1,1
14982,30,-1,1,-1,0.01,1
14983,30,-1,-1,-1,0.05,2
14984,30,-1,-1,-1,0.05,2
14985,30,1,-1,1,0.1,2
14986,30,1,1,1,0.02,2
14987,30,1,-1,1,0.05,2
14988,30,1,-1,1,0.01,2
14989,30,-1,1,-1,0.02,2
14990,30,1,1,1,0.01,2
14991,30,1,1,1,0.02,2
14992,30,-1,-1,-1,0.1,2
14993,30,-1,-1,-1,0.05,2
14994,30,1,1,1,0.01,2
14995,30,1,1,1,0.05,1
14996,30,1,1,-1,0.02,1
14997,30,1,-1,1,0.02,1
14998,30,-1,-1,-1,0.01,1
14999,30,-1,-1,-1,0.02,1
15000,31,1,1,0,0.02,2
15001,31,-1,-1,-1,0.01,2
15002,31,1,1,1,0.01,2
15003,31,-1,-1,-1,0.1,2
15004,31,1,-1,1,0.02,2
15005,31,1,1,1,0.1,2
15006,31,-1,1,-1,0.01,2
15007,31,-1,1,-1,0.05,2
15008,31,-1,-1,-1,0.05,2
15009,31,1,-1,1,0.02,2
15010,31,1,1,1,0.1,2
15011,31,1,1,-1,0.01,2
15012,31,1,-1,1,0.02,2
15013,31,1,-1,1,0.01,2
15014,31,1,-1,1,0.1,2
15015,31,1,-1,1,0.05,1
15016,31,-1,-1,-1,0.1,1
15017,31,1,1,1,0.02,1
15018,31,-1,-1,-1,0.05,1
15019,31,1,-1,1,0.02,1
15020,31,1,-1,1,0.05,2
15021,31,-1,-1,-1,0.02,2
15022,31,-1,1,-1,0.1,2
15023,31,1,-1,1,0.02,2
15024,31,1,1,1,0.01,2
15025,31,1,1,-1,0.05,2
15026,31,-1,-1,-1,0.02,2
15027,31,-1,1,-1,0.05,2
15028,31,-1,-1,-1,0.1,2
15029,31,-1,-1,-1,0.1,2
15030,31,1,1,1,0.01,2
15031,31,1,-1,1,0.02,2
15032,31,1,1,1,0.01,2
15033,31,-1,1,-1,0.01,2
15034,31,-1,-1,-1,0.01,1
15035,31,-1,-1,-1,0.01,2
15036,31,-1,-1,-1,0.02,2
15037,31,-1,-1,-1,0.1,1
15038,31,-1,-1,-1,0.05,1
15039,31,-1,-1,-1,0.05,2
15040,31,1,1,-1,0.05,2
15041,31,-1,1,-1,0.02,2
15042,31,-1,-1,-1,0.05,2
15043,31,1,-1,1,0.02,2
15044,31,1,-1,1,0.01,2
15045,31,-1,1,-1,0.02,2
15046,31,-1,-1,-1,0.1,2
15047,31,1,1,1,0.01,1
15048,31,1,1,-1,0.05,1
15049,31,-1,-1,1,0.05,1
15050,31,1,1,-1,0.02,1
15051,31,1,1,-1,0.02,1
15052,31,-1,-1,-1,0.02,1
15053,31,-1,-1,-1,0.01,1
15054,31,1,1,1,0.1,1
15055,31,-1,-1,-1,0.01,1
15056,31,1,1,1,0.05,1
15057,31,1,1,1,0.02,1
15058,31,-1,-1,-1,0.02,1
15059,31,1,1,1,0.05,1
15060,31,1,1,1,0.01,1
15061,31,1,-1,1,0.01,1
15062,31,1,1,-1,0.05,1
15063,31,1,1,-1,0.1,1
15064,31,-1,-1,1,0.05,1
15065,31,1,-1,1,0.01,1
15066,31,1,-1,1,0.01,1
15067,31,-1,-1,1,0.1,1
15068,31,1,1,1,0.05,1
15069,31,-1,-1,-1,0.05,1
15070,31,1,1,-1,0.1,1
15071,31,-1,-1,-1,0.1,1
15072,31,1,1,-1,0.02,1
15073,31,-1,-1,-1,0.02,1
15074,31,1,-1,-1,0.02,1
15075,31,1,1,-1,0.1,1
15076,31,-1,1,-1,0.01,1
15077,31,-1,-1,1,0.1,1
15078,31,-1,-1,-1,0.1,1
15079,31,-1,-1,-1,0.1,1
15080,31,1,-1,1,0.02,1
15081,31,1,1,1,0.01,1
15082,31,-1,1,-1,0.01,1
15083,31,1,1,-1,0.05,1
15084,31,1,-1,1,0.01,1
15085,31,-1,-1,-1,0.02,2
15086,31,-1,-1,-1,0.1,2
15087,31,1,1,1,0.02,2
15088,31,1,1,1,0.02,2
15089,31,-1,1,-1,0.05,2
15090,31,-1,-1,-1,0.02,2
15091,31,-1,1,-1,0.02,2
15092,31,-1,-1,-1,0.1,2
15093,31,1,1,1,0.05,2
15094,31,1,1,1,0.05,2
15095,31,-1,1,-1,0.01,2
15096,31,1,-1,1,0.02,2
15097,31,1,1,-1,0.1,1
15098,31,-1,-1,-1,0.05,1
15099,31,1,1,1,0.05,1
15100,31,-1,-1,-1,0.05,1
15101,31,1,1,1,0.01,1
15102,31,1,1,-1,0.1,1
15103,31,1,-1,1,0.01,1
15104,31,1,1,1,0.1,1
15105,31,1,1,1,0.02,2
15106,31,1,-1,1,0.1,2
15107,31,-1,-1,-1,0.01,2
15108,31,-1,1,-1,0.05,2
15109,31,-1,-1,-1,0.1,2
15110,31,1,-1,1,0.1,2
15111,31,-1,1,-1,0.02,1
15112,31,1,-1,1,0.02,1
15113,31,-1,-1,-1,0.1,1
15114,31,1,1,-1,0.1,1
15115,31,1,-1,1,0.02,1
15116,31,-1,-1,-1,0.01,2
15117,31,1,-1,1,0.1,2
15118,31,1,1,1,0.01,2
15119,31,1,-1,1,0.1,2
15120,31,1,1,1,0.1,2
15121,31,1,-1,1,0.02,2
15122,31,-1,-1,1,0.1,1
15123,31,-1,-1,-1,0.1,1
15124,31,-1,-1,-1,0.05,1
15125,31,-1,-1,-1,0.05,1
15126,31,-1,-1,-1,0.1,1
15127,31,-1,-1,1,0.1,1
15128,31,1,1,1,0.05,1
15129,31,1,1,1,0.02,1
15130,31,1,1,1,0.02,1
15131,31,1,1,1,0.01,1
15132,31,1,1,1,0.01,1
15133,31,-1,-1,-1,0.01,1
15134,31,1,1,-1,0.02,1
15135,31,1,1,1,0.01,1
15136,31,-1,-1,-1,0.05,1
15137,31,1,1,1,0.1,1
15138,31,1,1,-1,0.1,1
15139,31,1,1,-1,0.1,1
15140,31,1,-1,1,0.05,1
15141,31,1,1,-1,0.1,1
15142,31,-1,-1,-1,0.02,1
15143,31,-1,-1,-1,0.05,1
15144,31,1,-1,1,0.05,1
15145,31,-1,-1,-1,0.1,1
15146,31,1,1,1,0.01,1
15147,31,1,1,-1,0.1,2
15148,31,1,-1,1,0.1,2
15149,31,-1,1,-1,0.02,2
15150,31,-1,-1,-1,0.05,2
15151,31,1,1,1,0.01,2
15152,31,1,1,-1,0.05,2
15153,31,1,1,1,0.05,2
15154,31,-1,1,-1,0.02,2
15155,31,1,1,1,0.05,1
15156,31,1,1,-1,0.01,1
15157,31,-1,-1,1,0.1,1
15158,31,1,-1,1,0.05,1
15159,31,1,-1,1,0.1,2
15160,31,1,-1,1,0.1,2
15161,31,1,-1,1,0.05,2
15162,31,1,-1,1,0.1,2
15163,31,-1,-1,-1,0.1,2
15164,31,1,1,1,0.1,2
15165,31,1,-1,1,0.02,2
15166,31,-1,1,-1,0.05,2
15167,31,-1,-1,-1,0.05,2
15168,31,-1,1,-1,0.02,2
15169,31,1,-1,1,0.05,2
15170,31,-1,1,-1,0.02,2
15171,31,1,-1,1,0.02,2
15172,31,-1,1,-1,0.02,2
15173,31,1,-1,1,0.1,2
15174,31,1,1,1,0.01,2
15175,31,-1,1,-1,0.05,2
15176,31,1,1,1,0.1,2
15177,31,1,-1,1,0.1,2
15178,31,1,-1,1,0.02,2
15179,31,-1,-1,-1,0.01,2
15180,31,-1,-1,-1,0.01,2
15181,31,1,1,-1,0.05,2
15182,31,-1,-1,1,0.1,2
15183,31,-1,-1,1,0.1,1
15184,31,1,1,-1,0.1,1
15185,31,-1,-1,-1,0.01,1
15186,31,1,1,-1,0.1,1
15187,31,1,1,1,0.05,2
15188,31,-1,-1,-1,0.05,2
15189,31,-1,1,-1,0.01,2
15190,31,1,1,1,0.01,2
15191,31,1,1,1,0.1,2
15192,31,-1,-1,-1,0.01,1
15193,31,1,1,1,0.02,1
15194,31,-1,-1,-1,0.02,1
15195,31,1,-1,1,0.01,1
15196,31,1,-1,-1,0.01,1
15197,31,1,-1,1,0.02,2
15198,31,-1,-1,-1,0.01,2
15199,31,1,-1,1,0.01,2
15200,31,-1,-1,-1,0.02,2
15201,31,-1,1,-1,0.05,2
15202,31,1,-1,1,0.01,2
15203,31,1,1,-1,0.05,2
15204,31,1,1,1,0.05,2
15205,31,-1,1,-1,0.01,2
15206,31,1,1,1,0.05,2
15207,31,1,1,1,0.05,2
15208,31,1,-1,1,0.1,2
15209,31,1,-1,1,0.01,2
15210,31,1,1,-1,0.05,2
15211,31,1,-1,1,0.01,2
15212,31,1,1,-1,0.1,1
15213,31,1,1,1,0.02,1
15214,31,1,1,1,0.1,1
15215,31,1,1,-1,0.02,1
15216,31,1,1,-1,0.05,1
15217,31,1,1,1,0.01,1
15218,31,1,1,-1,0.05,1
15219,31,1,-1,1,0.02,1
15220,31,1,1,1,0.05,1
15221,31,1,-1,1,0.02,1
15222,31,1,-1,1,0.05,1
15223,31,1,1,-1,0.1,1
15224,31,-1,1,-1,0.01,1
15225,31,1,1,1,0.1,1
15226,31,1,1,-1,0.1,1
15227,31,1,-1,1,0.01,1
15228,31,1,1,-1,0.02,1
15229,31,1,-1,1,0.01,1
15230,31,1,1,1,0.05,1
15231,31,-1,1,-1,0.01,1
15232,31,1,1,-1,0.01,1
15233,31,1,-1,1,0.05,1
15234,31,1,-1,1,0.01,1
15235,31,-1,-1,-1,0.1,1
15236,31,-1,-1,-1,0.01,1
15237,31,-1,1,-1,0.01,1
15238,31,-1,-1,-1,0.1,1
15239,31,1,1,1,0.1,1
15240,31,1,1,-1,0.01,1
15241,31,-1,-1,-1,0.1,1
15242,31,1,1,1,0.1,1
15243,31,1,1,1,0.1,1
15244,31,1,-1,1,0.01,1
15245,31,1,1,-1,0.1,1
15246,31,1,1,1,0.1,1
15247,31,1,1,-1,0.02,1
15248,31,1,1,-1,0.05,1
15249,31,1,1,-1,0.01,1
15250,31,-1,-1,-1,0.05,1
15251,31,-1,-1,-1,0.02,1
15252,31,-1,-1,-1,0.01,1
15253,31,1,-1,1,0.01,1
15254,31,1,1,1,0.02,1
15255,31,-1,-1,-1,0.1,2
15256,31,1,1,-1,0.05,1
15257,31,1,1,1,0.05,1
15258,31,1,1,-1,0.01,1
15259,31,-1,1,-1,0.01,1
15260,31,-1,-1,-1,0.1,1
15261,31,-1,1,-1,0.01,1
15262,31,1,1,1,0.05,1
15263,31,1,1,1,0.1,1
15264,31,1,-1,1,0.05,1
15265,31,1,1,-1,0.1,1
15266,31,-1,-1,1,0.05,1
15267,31,1,1,1,0.02,1
15268,31,-1,-1,1,0.1,1
15269,31,-1,-1,1,0.1,1
15270,31,1,1,-1,0.1,1
15271,31,-1,-1,1,0.1,1
15272,31,1,1,-1,0.1,1
15273,31,1,1,-1,0.1,1
15274,31,1,1,1,0.05,2
15275,31,1,1,1,0.1,2
15276,31,1,-1,1,0.02,2
15277,31,1,-1,1,0.01,1
15278,31,1,1,-1,0.05,1
15279,31,1,-1,1,0.01,1
15280,31,-1,-1,-1,0.02,1
15281,31,1,1,1,0.1,1
15282,31,1,1,-1,0.1,2
15283,31,1,-1,1,0.02,2
15284,31,-1,-1,-1,0.1,2
15285,31,1,1,1,0.01,2
15286,31,-1,1,-1,0.05,2
15287,31,-1,-1,-1,0.05,2
15288,31,-1,1,-1,0.02,2
15289,31,1,1,1,0.01,1
15290,31,1,1,1,0.01,1
15291,31,-1,-1,1,0.1,1
15292,31,1,1,-1,0.02,1
15293,31,-1,-1,-1,0.01,1
15294,31,1,1,1,0.02,1
15295,31,1,1,1,0.02,1
15296,31,1,-1,1,0.02,1
15297,31,1,1,-1,0.02,1
15298,31,1,-1,1,0.02,1
15299,31,1,1,1,0.05,1
15300,31,1,1,1,0.1,1
15301,31,-1,-1,1,0.1,1
15302,31,1,1,1,0.01,2
15303,31,-1,-1,-1,0.1,2
15304,31,-1,1,-1,0.05,2
15305,31,-1,-1,-1,0.01,2
15306,31,1,1,-1,0.1,2
15307,31,-1,1,-1,0.02,2
15308,31,-1,-1,-1,0.1,2
15309,31,-1,-1,-1,0.02,1
15310,31,1,-1,1,0.05,1
15311,31,-1,1,-1,0.02,2
15312,31,1,1,1,0.01,1
15313,31,1,1,1,0.05,1
15314,31,1,1,1,0.01,1
15315,31,-1,-1,-1,0.05,1
15316,31,1,1,1,0.1,1
15317,31,-1,-1,-1,0.01,1
15318,31,1,-1,1,0.01,2
15319,31,-1,-1,-1,0.1,1
15320,31,-1,-1,-1,0.01,1
15321,31,-1,-1,-1,0.05,1
15322,31,-1,-1,-1,0.02,1
15323,31,-1,-1,1,0.05,1
15324,31,-1,-1,-1,0.02,1
15325,31,1,-1,1,0.01,1
15326,31,-1,-1,1,0.1,1
15327,31,1,1,-1,0.05,1
15328,31,1,1,-1,0.05,1
15329,31,1,1,-1,0.1,1
15330,31,-1,-1,-1,0.05,1
15331,31,1,1,1,0.1,1
15332,31,1,1,-1,0.02,1
15333,31,-1,-1,-1,0.05,1
15334,31,1,1,1,0.05,2
15335,31,1,1,1,0.1,2
15336,31,-1,-1,-1,0.01,2
15337,31,1,-1,1,0.02,2
15338,31,1,1,1,0.01,2
15339,31,1,1,1,0.02,2
15340,31,-1,-1,-1,0.02,2
15341,31,-1,1,-1,0.05,2
15342,31,1,1,1,0.05,2
15343,31,1,1,1,0.1,2
15344,31,-1,-1,-1,0.05,2
15345,31,1,1,1,0.1,2
15346,31,-1,-1,-1,0.05,2
15347,31,1,1,1,0.1,1
15348,31,1,1,1,0.01,1
15349,31,1,-1,1,0.01,1
15350,31,1,-1,1,0.05,1
15351,31,1,1,1,0.01,1
15352,31,-1,-1,1,0.05,1
15353,31,-1,-1,-1,0.1,1
15354,31,1,1,-1,0.1,1
15355,31,1,1,1,0.05,1
15356,31,-1,-1,-1,0.05,1
15357,31,-1,-1,-1,0.05,1
15358,31,-1,-1,-1,0.05,1
15359,31,-1,-1,-1,0.05,1
15360,31,-1,-1,-1,0.02,1
15361,31,-1,-1,1,0.1,1
15362,31,1,1,-1,0.01,1
15363,31,1,-1,1,0.02,1
15364,31,1,1,1,0.01,1
15365,31,-1,-1,-1,0.05,2
15366,31,1,-1,1,0.02,2
15367,31,-1,-1,1,0.1,2
15368,31,-1,1,-1,0.02,2
15369,31,1,1,1,0.1,2
15370,31,1,1,1,0.1,2
15371,31,1,1,1,0.05,2
15372,31,-1,-1,-1,0.02,2
15373,31,-1,-1,-1,0.1,2
15374,31,1,-1,1,0.1,2
15375,31,1,1,1,0.05,2
15376,31,1,-1,1,0.01,2
15377,31,-1,1,-1,0.01,2
15378,31,1,-1,1,0.01,2
15379,31,1,1,1,0.1,2
15380,31,-1,1,-1,0.05,2
15381,31,1,1,-1,0.05,2
15382,31,-1,-1,-1,0.1,2
15383,31,1,1,1,0.05,1
15384,31,-1,1,-1,0.01,2
15385,31,1,1,-1,0.1,1
15386,31,1,1,1,0.05,1
15387,31,-1,-1,-1,0.1,1
15388,31,1,1,-1,0.05,1
15389,31,1,1,1,0.05,1
15390,31,-1,-1,-1,0.05,1
15391,31,1,1,-1,0.1,1
15392,31,1,1,-1,0.02,1
15393,31,1,1,1,0.01,1
15394,31,1,-1,1,0.02,1
15395,31,1,1,1,0.01,1
15396,31,1,1,1,0.02,1
15397,31,1,-1,1,0.05,1
15398,31,-1,-1,-1,0.01,1
15399,31,-1,-1,1,0.05,1
15400,31,1,1,1,0.05,1
15401,31,-1,1,-1,0.01,1
15402,31,1,-1,-1,0.01,1
15403,31,1,1,-1,0.02,1
15404,31,-1,-1,1,0.1,1
15405,31,-1,-1,-1,0.01,2
15406,31,1,-1,1,0.05,2
15407,31,-1,-1,-1,0.1,2
15408,31,1,1,1,0.02,2
15409,31,1,1,1,0.1,2
15410,31,-1,1,-1,0.02,2
15411,31,1,1,-1,0.05,2
15412,31,1,-1,1,0.02,2
15413,31,-1,-1,-1,0.05,2
15414,31,1,1,1,0.05,2
15415,31,1,-1,1,0.1,2
15416,31,1,-1,1,0.02,2
15417,31,1,1,1,0.1,2
15418,31,1,1,-1,0.05,2
15419,31,-1,-1,-1,0.05,2
15420,31,-1,-1,-1,0.05,2
15421,31,-1,-1,-1,0.02,2
15422,31,1,1,1,0.05,2
15423,31,1,-1,1,0.01,2
15424,31,1,-1,1,0.1,2
15425,31,1,1,-1,0.1,1
15426,31,-1,-1,-1,0.05,2
15427,31,1,-1,1,0.01,2
15428,31,-1,1,-1,0.02,2
15429,31,1,1,1,0.05,2
15430,31,1,1,-1,0.1,2
15431,31,1,-1,1,0.02,2
15432,31,-1,-1,-1,0.02,2
15433,31,1,1,1,0.02,2
15434,31,1,-1,1,0.05,2
15435,31,-1,-1,-1,0.1,2
15436,31,1,-1,1,0.1,2
15437,31,-1,1,-1,0.02,2
15438,31,1,1,1,0.01,2
15439,31,1,1,1,0.1,2
15440,31,-1,1,-1,0.01,2
15441,31,1,1,-1,0.01,2
15442,31,-1,-1,1,0.1,2
15443,31,1,1,1,0.02,2
15444,31,1,-1,1,0.01,2
15445,31,1,1,-1,0.1,2
15446,31,-1,1,-1,0.01,2
15447,31,1,-1,1,0.01,2
15448,31,-1,1,-1,0.01,2
15449,31,1,1,-1,0.05,2
15450,31,-1,-1,-1,0.02,2
15451,31,1,1,-1,0.1,2
15452,31,1,-1,1,0.02,2
15453,31,1,1,1,0.05,2
15454,31,1,1,1,0.1,2
15455,31,1,-1,1,0.01,2
15456,31,1,-1,1,0.02,1
15457,31,-1,-1,-1,0.05,1
15458,31,-1,-1,-1,0.01,1
15459,31,-1,-1,-1,0.01,1
15460,31,-1,-1,-1,0.05,1
15461,31,1,1,-1,0.05,1
15462,31,1,-1,1,0.01,1
15463,31,-1,-1,-1,0.05,1
15464,31,-1,-1,-1,0.01,1
15465,31,1,1,1,0.1,1
15466,31,1,-1,1,0.05,1
15467,31,-1,1,1,0.02,1
15468,31,1,1,1,0.1,1
15469,31,-1,-1,-1,0.1,1
15470,31,-1,-1,-1,0.02,1
15471,31,1,1,1,0.1,1
15472,31,-1,1,-1,0.02,1
15473,31,1,-1,1,0.01,1
15474,31,1,1,1,0.1,1
15475,31,1,-1,1,0.01,1
15476,31,1,1,-1,0.05,1
15477,31,1,1,-1,0.05,2
15478,31,-1,-1,-1,0.05,2
15479,31,1,-1,1,0.02,2
15480,31,-1,-1,1,0.01,1
15481,31,1,1,1,0.05,1
15482,31,1,1,-1,0.01,1
15483,31,1,1,1,0.01,1
15484,31,-1,-1,-1,0.01,1
15485,31,-1,-1,-1,0.02,1
15486,31,1,-1,1,0.05,2
15487,31,1,1,1,0.05,2
15488,31,-1,-1,-1,0.1,2
15489,31,1,-1,1,0.1,2
15490,31,1,1,1,0.01,2
15491,31,1,-1,1,0.05,2
15492,31,1,1,1,0.1,2
15493,31,1,1,1,0.01,2
15494,31,-1,-1,-1,0.01,2
15495,31,1,-1,1,0.1,2
15496,31,1,-1,1,0.02,2
15497,31,1,1,1,0.1,2
15498,31,1,-1,1,0.05,2
15499,31,1,-1,1,0.1,2
15500,32,1,-1,0,0.02,1
15501,32,1,1,1,0.02,1
15502,32,-1,-1,-1,0.01,1
15503,32,1,-1,1,0.01,1
15504,32,1,-1,1,0.02,1
15505,32,1,1,1,0.1,1
15506,32,-1,-1,-1,0.02,1
15507,32,1,1,1,0.05,1
15508,32,1,1,1,0.05,1
15509,32,1,1,1,0.01,1
15510,32,1,1,1,0.1,1
15511,32,1,-1,1,0.02,2
15512,32,1,1,-1,0.1,2
15513,32,1,-1,1,0.01,2
15514,32,-1,-1,-1,0.01,2
15515,32,1,-1,1,0.1,2
15516,32,1,1,1,0.05,2
15517,32,-1,1,-1,0.1,2
15518,32,1,1,1,0.02,1
15519,32,1,1,1,0.01,1
15520,32,-1,1,-1,0.1,2
15521,32,-1,-1,-1,0.02,2
15522,32,1,-1,1,0.02,2
15523,32,1,1,1,0.1,2
15524,32,1,-1,1,0.02,2
15525,32,1,-1,1,0.02,1
15526,32,-1,1,-1,0.02,1
15527,32,1,1,-1,0.1,1
15528,32,-1,-1,-1,0.01,1
15529,32,1,1,1,0.1,1
15530,32,-1,-1,-1,0.01,1
15531,32,1,1,-1,0.02,1
15532,32,1,-1,1,0.01,1
15533,32,1,1,1,0.02,1
15534,32,1,-1,1,0.01,1
15535,32,1,1,1,0.1,1
15536,32,-1,-1,-1,0.05,1
