block,resp,theta,previous,contrast,state,stim*contrast,ID,correct,trial,previous_congruent,stim*contrast_congruent,Gl_Prob_State_ext,Gl_Prob_State_int,State
24,0,-1,-1,0.05,2,-0.05,1,1,11622,1,1,0.8966154760182301,0.10338452398184503,2
24,1,1,1,0.05,2,0.05,1,1,11623,1,1,0.8856385009992915,0.1143614990009317,2
24,1,1,1,0.02,2,0.02,1,1,11624,1,1,0.8537784828193634,0.14622151718052884,2
24,0,-1,-1,0.1,2,-0.1,1,1,11625,1,1,0.786253319847487,0.21374668015225406,2
24,1,1,1,0.01,2,0.01,1,1,11626,1,1,0.671192008803723,0.3288079911967358,2
24,0,-1,1,0.02,2,-0.02,1,1,11627,0,1,0.4520377459037839,0.5479622540956338,1
24,1,-1,1,0.1,1,-0.1,1,0,11628,1,0,0.4815850360980746,0.5184149639016437,1
24,0,-1,-1,0.02,1,-0.02,1,1,11629,1,1,0.43097644937664087,0.5690235506226974,1
24,0,1,1,0.01,2,0.01,1,0,11630,0,0,0.29684325953830504,0.7031567404623645,1
24,1,1,1,0.1,2,0.1,1,1,11631,1,1,0.3633214500520802,0.6366785499470843,1
24,0,-1,-1,0.02,1,-0.02,1,1,11632,1,1,0.37311078112842844,0.6268892188712855,1
24,1,1,-1,0.05,1,0.05,1,1,11633,0,1,0.3162795660295496,0.6837204339709181,1
24,0,1,-1,0.02,1,0.02,1,0,11634,1,0,0.4571360974187747,0.5428639025807054,1
24,1,-1,1,0.02,1,-0.02,1,0,11635,1,0,0.5065338015124752,0.49346619848768014,2
24,0,1,-1,0.1,1,0.1,1,0,11636,1,0,0.4891976735180884,0.510802326481661,1
24,0,1,1,0.1,1,0.1,1,0,11637,0,0,0.37804944358544346,0.6219505564144737,1
24,0,-1,-1,0.01,1,-0.01,1,1,11638,1,1,0.5087459227702993,0.49125407722924636,2
24,1,1,1,0.1,1,0.1,1,1,11639,1,1,0.5578483981419944,0.4421516018571017,2
24,0,-1,-1,0.05,1,-0.05,1,1,11640,1,1,0.55887356573232,0.44112643426836,2
24,1,1,1,0.02,1,0.02,1,1,11641,1,1,0.5036587526198731,0.4963412473804975,2
24,0,-1,-1,0.1,1,-0.1,1,1,11642,1,1,0.3682062148520089,0.6317937851484992,1
24,0,1,1,0.01,1,0.01,1,0,11643,0,0,0.12531376138965047,0.8746862386095506,1
24,1,-1,1,0.01,1,-0.01,1,0,11644,1,0,0.10724709923461623,0.892752900766082,1
24,0,-1,1,0.01,1,-0.01,1,1,11645,0,1,0.021784176701928244,0.97821582329756,1
24,0,1,1,0.1,1,0.1,1,0,11646,0,0,0.009925085401276746,0.990074914599213,1
24,0,-1,-1,0.02,1,-0.02,1,1,11647,1,1,0.02764468935411528,0.9723553106451914,1
24,1,-1,-1,0.1,1,-0.1,1,0,11648,0,0,0.004794534917443198,0.9952054650834393,1
24,1,-1,-1,0.02,1,-0.02,1,0,11649,0,0,0.0024676766930656147,0.9975323233067338,1
24,0,-1,1,0.01,1,-0.01,1,1,11650,0,1,0.002359111277314527,0.9976408887221871,1
24,1,-1,-1,0.1,1,-0.1,1,0,11651,0,0,0.0018102787109689664,0.9981897212882965,1
24,1,1,-1,0.05,1,0.05,1,1,11652,0,1,0.0025064098641625534,0.9974935901367429,1
24,0,-1,1,0.02,1,-0.02,1,1,11653,0,1,0.003006549241497674,0.9969934507588506,1
24,0,-1,1,0.1,1,-0.1,1,1,11654,0,1,0.005492756909662091,0.994507243089882,1
24,1,1,-1,0.1,1,0.1,1,1,11655,0,1,0.015188771523356763,0.9848112284765373,1
24,1,-1,-1,0.02,1,-0.02,1,0,11656,0,0,0.06750609657338927,0.9324939034266171,1
24,0,1,-1,0.02,1,0.02,1,0,11657,1,0,0.44577766534582347,0.5542223346540036,1
24,0,1,-1,0.05,1,0.05,1,0,11658,1,0,0.6339017979923781,0.366098202008069,2
24,0,-1,-1,0.1,1,-0.1,1,1,11659,1,1,0.714923546041817,0.28507645395803793,2
24,0,-1,-1,0.1,1,-0.1,1,1,11660,1,1,0.7516869531590116,0.24831304684132818,2
24,0,-1,-1,0.05,1,-0.05,1,1,11661,1,1,0.7545414851428071,0.2454585148581019,2
24,1,1,1,0.01,1,0.01,1,1,11662,1,1,0.7181416353772866,0.2818583646222637,2
24,1,1,1,0.02,1,0.02,1,1,11663,1,1,0.6242482807992574,0.3757517192015304,2
24,1,-1,-1,0.02,1,-0.02,1,0,11664,0,0,0.43826337450171676,0.5617366254975059,1
24,0,-1,-1,0.01,1,-0.01,1,1,11665,1,1,0.5020140241257776,0.4979859758735041,2
24,1,-1,1,0.02,1,-0.02,1,0,11666,1,0,0.5001417570942952,0.49985824290602016,2
24,1,-1,1,0.01,1,-0.01,1,0,11667,1,0,0.4282964834106394,0.5717035165885753,1
24,0,-1,1,0.01,1,-0.01,1,1,11668,0,1,0.2567323719115347,0.7432676280889524,1
24,0,1,-1,0.05,1,0.05,1,0,11669,1,0,0.28831238360394124,0.7116876163952431,1
24,0,-1,1,0.1,1,-0.1,1,1,11670,0,1,0.24492440793729392,0.7550755920622145,1
24,1,-1,1,0.02,1,-0.02,1,0,11671,1,0,0.355368743704744,0.6446312562955269,1
24,0,1,-1,0.1,1,0.1,1,0,11672,1,0,0.38347623840308864,0.6165237615975571,1
24,1,-1,1,0.01,1,-0.01,1,0,11673,1,0,0.3272097826476376,0.6727902173526934,1
24,1,1,-1,0.1,1,0.1,1,1,11674,0,1,0.17720602175813677,0.8227939782412587,1
24,1,-1,-1,0.1,1,-0.1,1,0,11675,0,0,0.18869079940459604,0.8113092005952975,1
24,0,-1,-1,0.1,1,-0.1,1,1,11676,1,1,0.5411524493883549,0.45884755061211097,2
24,0,1,-1,0.1,2,0.1,1,0,11677,1,0,0.7529539832933969,0.24704601670622822,2
24,1,1,1,0.1,2,0.1,1,1,11678,1,1,0.8452222396394802,0.1547777603599742,2
24,1,-1,1,0.02,2,-0.02,1,0,11679,1,0,0.9024950047148685,0.09750499528497658,2
24,1,-1,1,0.05,2,-0.05,1,0,11680,1,0,0.9300418781298817,0.06995812187078063,2
24,0,-1,-1,0.05,2,-0.05,1,1,11681,1,1,0.9380759457252886,0.061924054274115195,2
24,1,1,1,0.02,2,0.02,1,1,11682,1,1,0.9371953872615678,0.06280461273914066,2
24,0,-1,-1,0.05,2,-0.05,1,1,11683,1,1,0.925581482362634,0.07441851763760281,2
24,1,1,1,0.02,2,0.02,1,1,11684,1,1,0.9005924963341719,0.09940750366561955,2
24,0,1,-1,0.1,2,0.1,1,0,11685,1,0,0.8511495307191435,0.148850469280448,2
24,0,-1,-1,0.02,2,-0.02,1,1,11686,1,1,0.7331231763185385,0.26687682368177285,2
24,0,1,1,0.1,2,0.1,1,0,11687,0,0,0.5151507363005242,0.4848492637001834,2
24,1,-1,1,0.01,2,-0.01,1,0,11688,1,0,0.5786856978516842,0.42131430214902693,2
24,0,-1,-1,0.1,2,-0.1,1,1,11689,1,1,0.5788683648547838,0.4211316351457987,2
24,1,1,-1,0.01,2,0.01,1,1,11690,0,1,0.5312254246240745,0.4687745753757887,2
24,0,1,-1,0.02,2,0.02,1,0,11691,1,0,0.7394952933579906,0.26050470664127956,2
24,1,-1,1,0.02,2,-0.02,1,0,11692,1,0,0.8443208600427872,0.15567913995692473,2
24,1,1,1,0.1,2,0.1,1,1,11693,1,1,0.896298461339489,0.10370153866109089,2
24,0,1,-1,0.02,2,0.02,1,0,11694,1,0,0.9292516819736757,0.07074831802546958,2
24,1,1,1,0.02,2,0.02,1,1,11695,1,1,0.9429806619161725,0.057019338084044656,2
24,0,1,-1,0.05,1,0.05,1,0,11696,1,0,0.9472801854191761,0.052719814580312385,2
24,0,1,-1,0.1,1,0.1,1,0,11697,1,0,0.9383025116512084,0.06169748834968207,2
24,1,1,1,0.01,1,0.01,1,1,11698,1,1,0.9064850246147099,0.09351497538482913,2
24,1,-1,1,0.01,1,-0.01,1,0,11699,1,0,0.8478626017037478,0.1521373982966891,2
24,0,-1,-1,0.1,1,-0.1,1,1,11700,1,1,0.7352271998916196,0.26477280010779825,2
24,0,1,-1,0.02,1,0.02,1,0,11701,1,0,0.5492465858112615,0.4507534141894683,2
24,1,-1,-1,0.05,1,-0.05,1,0,11702,0,0,0.18106419553858363,0.8189358044615948,1
24,1,1,-1,0.1,1,0.1,1,1,11703,0,1,0.15580853655506763,0.8441914634451507,1
24,0,1,-1,0.01,1,0.01,1,0,11704,1,0,0.2682054204720426,0.7317945795284022,1
24,0,-1,-1,0.02,2,-0.02,1,1,11705,1,1,0.2978538924899539,0.7021461075103107,1
24,0,1,-1,0.01,1,0.01,1,0,11706,1,0,0.2623517496648541,0.7376482503355641,1
24,1,-1,-1,0.01,1,-0.01,1,0,11707,0,0,0.14153046089288068,0.858469539106625,1
24,1,1,1,0.1,1,0.1,1,1,11708,1,1,0.17932360856416688,0.820676391435162,1
24,0,-1,-1,0.05,1,-0.05,1,1,11709,1,1,0.16495078605638025,0.8350492139443041,1
24,0,1,1,0.01,1,0.01,1,0,11710,0,0,0.08705822323470773,0.9129417767645457,1
24,0,-1,-1,0.01,1,-0.01,1,1,11711,1,1,0.12099953313777431,0.8790004668626753,1
24,1,1,1,0.1,1,0.1,1,1,11712,1,1,0.09733434714538512,0.902665652853844,1
24,0,1,1,0.02,1,0.02,1,0,11713,0,0,0.018651242710760116,0.9813487572889228,1
24,0,-1,1,0.1,1,-0.1,1,1,11714,0,1,0.008706354261697661,0.9912936457390855,1
24,1,-1,-1,0.02,1,-0.02,1,0,11715,0,0,0.01221060181078315,0.9877893981893671,1
24,0,1,-1,0.01,1,0.01,1,0,11716,1,0,0.05912842893991183,0.9408715710593111,1
24,0,1,1,0.01,1,0.01,1,0,11717,0,0,0.05345726803848017,0.9465427319610294,1
24,0,-1,-1,0.01,1,-0.01,1,1,11718,1,1,0.14792643230431102,0.8520735676955435,1
24,0,1,-1,0.01,1,0.01,1,0,11719,1,0,0.17091296694812855,0.8290870330526257,1
24,1,1,1,0.1,1,0.1,1,1,11720,1,1,0.12958274268342238,0.8704172573173969,1
24,0,-1,1,0.05,1,-0.05,1,1,11721,0,1,0.02493114707097156,0.9750688529294221,1
24,1,-1,-1,0.01,1,-0.01,1,0,11722,0,0,0.006250569120823382,0.9937494308799113,1
24,0,-1,1,0.1,1,-0.1,1,1,11723,0,1,0.005808143014742325,0.9941918569844355,1
24,1,-1,-1,0.05,1,-0.05,1,0,11724,0,0,0.012489139661278788,0.9875108603393715,1
24,1,-1,1,0.02,1,-0.02,1,0,11725,1,0,0.07424485569019675,0.9257551443100329,1
24,1,1,-1,0.1,1,0.1,1,1,11726,0,1,0.07771667608746544,0.9222833239130926,1
24,1,-1,1,0.1,1,-0.1,1,0,11727,1,0,0.19560683249425537,0.8043931675058384,1
24,0,1,1,0.02,1,0.02,1,0,11728,0,0,0.21992354077731707,0.7800764592223269,1
24,1,1,1,0.02,1,0.02,1,1,11729,1,1,0.5580009660722328,0.44199903392695683,2
24,0,-1,-1,0.02,1,-0.02,1,1,11730,1,1,0.741472768047326,0.2585272319535598,2
24,1,1,1,0.01,1,0.01,1,1,11731,1,1,0.8389344183720959,0.16106558162826762,2
24,0,-1,-1,0.1,2,-0.1,1,1,11732,1,1,0.889059662556949,0.1109403374428409,2
24,0,1,-1,0.01,2,0.01,1,0,11733,1,0,0.9189185342769152,0.08108146572338691,2
24,0,-1,-1,0.02,2,-0.02,1,1,11734,1,1,0.9286564130892125,0.0713435869110277,2
24,1,-1,1,0.1,2,-0.1,1,0,11735,1,0,0.9249809030663922,0.07501909693440077,2
24,1,1,1,0.05,2,0.05,1,1,11736,1,1,0.8963473024358579,0.10365269756407597,2
24,1,1,1,0.01,2,0.01,1,1,11737,1,1,0.8446136997640097,0.1553863002367478,2
24,1,1,1,0.01,2,0.01,1,1,11738,1,1,0.7456629305798563,0.25433706942060824,2
24,0,1,-1,0.1,2,0.1,1,0,11739,1,0,0.5600002923175926,0.4399997076818104,2
24,1,-1,-1,0.1,1,-0.1,1,0,11740,0,0,0.14500351236239448,0.8549964876377205,1
24,1,1,-1,0.01,1,0.01,1,1,11741,0,1,0.11336282303024901,0.8866371769691713,1
24,0,-1,-1,0.01,1,-0.01,1,1,11742,1,1,0.2181621752759086,0.7818378247238296,1
24,0,1,-1,0.1,1,0.1,1,0,11743,1,0,0.24598822505025908,0.754011774949027,1
24,0,1,-1,0.05,1,0.05,1,0,11744,1,0,0.19257655994748088,0.8074234400526118,1
24,1,-1,-1,0.01,1,-0.01,1,0,11745,0,0,0.036310911536655034,0.9636890884629,1
24,0,-1,1,0.02,1,-0.02,1,1,11746,0,1,0.017312052460307478,0.9826879475402441,1
24,0,1,1,0.01,1,0.01,1,0,11747,0,0,0.03297423922964937,0.9670257607701584,1
24,0,1,-1,0.05,1,0.05,1,0,11748,1,0,0.15915594754333912,0.8408440524559886,1
24,1,-1,1,0.1,1,-0.1,1,0,11749,1,0,0.19536319430723417,0.8046368056932416,1
24,0,-1,-1,0.02,1,-0.02,1,1,11750,1,1,0.1557831755724407,0.8442168244269107,1
24,0,1,1,0.1,1,0.1,1,0,11751,0,0,0.03820619522245509,0.9617938047766968,1
24,0,-1,1,0.1,1,-0.1,1,1,11752,0,1,0.035547542629782596,0.9644524573702004,1
24,0,-1,1,0.02,1,-0.02,1,1,11753,0,1,0.08916297054296611,0.910837029457521,1
24,1,-1,1,0.05,2,-0.05,1,0,11754,1,0,0.43418693165388156,0.5658130683462663,1
24,0,1,-1,0.02,2,0.02,1,0,11755,1,0,0.5978953382679771,0.4021046617322112,2
24,1,1,1,0.1,2,0.1,1,1,11756,1,1,0.6676161721884214,0.3323838278112935,2
24,0,1,-1,0.1,1,0.1,1,0,11757,1,0,0.6929345274695039,0.30706547253041455,2
24,1,1,1,0.1,1,0.1,1,1,11758,1,1,0.6516394632575987,0.34836053674185863,2
24,1,1,1,0.1,1,0.1,1,1,11759,1,1,0.5605804611690693,0.43941953883159945,2
24,1,1,-1,0.05,1,0.05,1,1,11760,0,1,0.3950231396281439,0.6049768603717102,1
24,0,-1,-1,0.1,1,-0.1,1,1,11761,1,1,0.44698031790163073,0.5530196820975823,1
24,0,-1,1,0.1,1,-0.1,1,1,11762,0,1,0.4449783051770315,0.5550216948230025,1
24,0,-1,-1,0.05,1,-0.05,1,1,11763,1,1,0.6806716063250559,0.31932839367572974,2
24,1,1,1,0.01,2,0.01,1,1,11764,1,1,0.8127634940740712,0.1872365059262783,2
24,0,-1,-1,0.01,2,-0.01,1,1,11765,1,1,0.8831400133749977,0.11685998662545642,2
24,1,1,1,0.01,2,0.01,1,1,11766,1,1,0.9189746852257201,0.0810253147746815,2
24,0,-1,-1,0.1,2,-0.1,1,1,11767,1,1,0.9358674533172033,0.06413254668348758,2
24,0,-1,-1,0.02,2,-0.02,1,1,11768,1,1,0.945878417202725,0.0541215827968703,2
24,1,1,1,0.02,2,0.02,1,1,11769,1,1,0.9469295388606633,0.053070461138994954,2
24,1,-1,1,0.1,2,-0.1,1,0,11770,1,0,0.9400489367761438,0.059951063223521374,2
24,1,-1,1,0.02,2,-0.02,1,0,11771,1,0,0.9125939683953979,0.0874060316053609,2
24,0,-1,-1,0.1,2,-0.1,1,1,11772,1,1,0.857859698964779,0.14214030103500866,2
24,1,1,-1,0.05,2,0.05,1,1,11773,0,1,0.7696220017025519,0.2303779982977786,2
24,1,-1,1,0.02,2,-0.02,1,0,11774,1,0,0.8712989814381059,0.12870101856236485,2
24,1,-1,1,0.1,2,-0.1,1,0,11775,1,0,0.9243120855282552,0.07568791447119887,2
24,1,-1,1,0.1,2,-0.1,1,0,11776,1,0,0.9460208185080231,0.05397918149283986,2
24,0,-1,-1,0.1,2,-0.1,1,1,11777,1,1,0.9500007507524724,0.04999924924843027,2
24,1,1,1,0.05,2,0.05,1,1,11778,1,1,0.951209382908968,0.04879061709072528,2
24,0,-1,-1,0.02,2,-0.02,1,1,11779,1,1,0.9475880594257796,0.05241194057380153,2
24,0,1,-1,0.1,2,0.1,1,0,11780,1,0,0.9353079414379044,0.06469205856183936,2
24,0,1,-1,0.05,2,0.05,1,0,11781,1,0,0.8980406422411105,0.10195935775928633,2
24,0,1,-1,0.01,2,0.01,1,0,11782,1,0,0.8197631297772704,0.18023687022360094,2
24,0,-1,-1,0.1,1,-0.1,1,1,11783,1,1,0.6691548985383842,0.3308451014624997,2
24,0,-1,1,0.1,1,-0.1,1,1,11784,0,1,0.4201357551002097,0.5798642449003732,1
24,1,1,-1,0.1,1,0.1,1,1,11785,0,1,0.41555154913444164,0.5844484508659089,1
24,1,-1,1,0.1,1,-0.1,1,0,11786,1,0,0.6572645689608715,0.3427354310395647,2
24,1,1,1,0.1,1,0.1,1,1,11787,1,1,0.7617644303210166,0.23823556967818363,2
24,0,1,-1,0.02,1,0.02,1,0,11788,1,0,0.8208112934528344,0.179188706546878,2
24,1,1,1,0.05,2,0.05,1,1,11789,1,1,0.8366876464551244,0.16331235354544862,2
24,1,-1,1,0.05,2,-0.05,1,0,11790,1,0,0.8254873278765043,0.17451267212366386,2
24,1,-1,1,0.05,2,-0.05,1,0,11791,1,0,0.7702955432382057,0.22970445676162154,2
24,0,-1,1,0.1,2,-0.1,1,1,11792,0,1,0.64284923550221,0.3571507644970686,2
24,1,-1,1,0.1,2,-0.1,1,0,11793,1,0,0.7037536291910063,0.2962463708092731,2
24,0,1,-1,0.1,2,0.1,1,0,11794,1,0,0.6985465504819721,0.30145344951794234,2
24,0,1,-1,0.02,2,0.02,1,0,11795,1,0,0.6218775832192556,0.3781224167803263,2
24,1,-1,1,0.02,2,-0.02,1,0,11796,1,0,0.44900101195808595,0.5509989880427485,1
24,1,1,-1,0.1,1,0.1,1,1,11797,0,1,0.10339362192337759,0.8966063780765631,1
24,0,1,1,0.05,1,0.05,1,0,11798,0,0,0.041907596290158715,0.9580924037096358,1
24,1,1,-1,0.1,1,0.1,1,1,11799,0,1,0.06084376848963847,0.9391562315096968,1
24,1,1,1,0.05,2,0.05,1,1,11800,1,1,0.20597045370148742,0.7940295462994119,1
24,1,-1,1,0.05,2,-0.05,1,0,11801,1,0,0.26798026463931196,0.7320197353612521,1
24,1,-1,1,0.05,2,-0.05,1,0,11802,1,0,0.2551952988138076,0.7448047011870359,1
24,0,-1,1,0.05,1,-0.05,1,1,11803,0,1,0.16106852715537096,0.8389314728444367,1
24,1,1,1,0.01,1,0.01,1,1,11804,1,1,0.20475434606779042,0.795245653932993,1
24,0,1,1,0.1,1,0.1,1,0,11805,0,0,0.18538440207171827,0.8146155979275362,1
24,0,1,-1,0.01,1,0.01,1,0,11806,1,0,0.40237416135280235,0.5976258386481034,1
24,0,1,-1,0.02,1,0.02,1,0,11807,1,0,0.4998287561064588,0.5001712438926387,1
24,1,1,1,0.02,1,0.02,1,1,11808,1,1,0.5202739877373995,0.479726012262826,2
24,0,1,1,0.01,1,0.01,1,0,11809,0,0,0.481031325454084,0.5189686745467148,1
24,0,1,-1,0.1,1,0.1,1,0,11810,1,0,0.6988309548662822,0.30116904513392484,2
24,1,1,1,0.01,1,0.01,1,1,11811,1,1,0.7906640081437373,0.20933599185702953,2
24,1,1,1,0.05,2,0.05,1,1,11812,1,1,0.8319922448259603,0.16800775517326622,2
24,1,1,1,0.01,2,0.01,1,1,11813,1,1,0.8433994145649271,0.15660058543597666,2
24,1,-1,1,0.02,2,-0.02,1,0,11814,1,0,0.8245573008241747,0.17544269917501157,2
24,1,-1,1,0.02,2,-0.02,1,0,11815,1,0,0.7637165410173314,0.2362834589831763,2
24,1,-1,1,0.1,2,-0.1,1,0,11816,1,0,0.6333412603470452,0.3666587396535616,2
24,1,1,-1,0.02,1,0.02,1,1,11817,0,1,0.34018634474967396,0.6598136552506604,1
24,0,-1,1,0.05,1,-0.05,1,1,11818,0,1,0.3403298976324892,0.659670102368088,1
24,1,-1,1,0.01,1,-0.01,1,0,11819,1,0,0.5936160379356634,0.40638396206510596,2
24,0,-1,-1,0.05,2,-0.05,1,1,11820,1,1,0.7211346241576051,0.2788653758428811,2
24,1,-1,1,0.05,2,-0.05,1,0,11821,1,0,0.7856920685962397,0.21430793140302118,2
24,0,1,-1,0.05,2,0.05,1,0,11822,1,0,0.7990848492046473,0.20091515079617525,2
24,1,1,1,0.02,1,0.02,1,1,11823,1,1,0.7668154839551015,0.2331845160452097,2
24,0,1,-1,0.01,2,0.01,1,0,11824,1,0,0.6860133599440333,0.3139866400553677,2
24,0,-1,1,0.02,2,-0.02,1,1,11825,0,1,0.5152425435093018,0.48475745649033997,2
24,1,-1,1,0.1,2,-0.1,1,0,11826,1,0,0.5721719168833383,0.42782808311651294,2
24,1,1,1,0.01,1,0.01,1,1,11827,1,1,0.5528328375278225,0.44716716247218186,2
24,1,1,-1,0.05,1,0.05,1,1,11828,0,1,0.4674326089234736,0.5325673910766933,1
24,0,-1,-1,0.1,1,-0.1,1,1,11829,1,1,0.5936384616112708,0.406361538389264,2
24,0,1,-1,0.1,2,0.1,1,0,11830,1,0,0.6569831060376725,0.3430168939625489,2
24,0,1,-1,0.1,2,0.1,1,0,11831,1,0,0.6477585588303585,0.35224144116900064,2
24,0,-1,-1,0.05,2,-0.05,1,1,11832,1,1,0.5599383275300152,0.4400616724707443,2
24,0,-1,-1,0.05,1,-0.05,1,1,11833,1,1,0.38451757504144884,0.6154824249593164,1
24,0,1,1,0.1,1,0.1,1,0,11834,0,0,0.060159888602493,0.9398401113968223,1
24,1,-1,-1,0.1,1,-0.1,1,0,11835,0,0,0.022185942316477265,0.9778140576838285,1
24,0,1,-1,0.05,1,0.05,1,0,11836,1,0,0.04324554546204909,0.9567544545384232,1
24,0,1,1,0.01,1,0.01,1,0,11837,0,0,0.01507027973025411,0.9849297202693734,1
24,1,-1,-1,0.1,1,-0.1,1,0,11838,0,0,0.022413365391130407,0.9775866346096974,1
24,0,-1,-1,0.05,1,-0.05,1,1,11839,1,1,0.1282153771773307,0.8717846228226483,1
24,1,1,1,0.1,1,0.1,1,1,11840,1,1,0.16428446328265112,0.8357155367166234,1
24,1,-1,1,0.05,1,-0.05,1,0,11841,1,0,0.14891225992301738,0.8510877400776542,1
24,1,1,-1,0.05,1,0.05,1,1,11842,0,1,0.05728351715551634,0.9427164828448086,1
24,0,-1,-1,0.05,1,-0.05,1,1,11843,1,1,0.06258282141756,0.9374171785830973,1
24,0,-1,1,0.1,1,-0.1,1,1,11844,0,1,0.019556258193159478,0.9804437418067046,1
24,1,-1,-1,0.02,1,-0.02,1,0,11845,0,0,0.015704114501416237,0.9842958854980128,1
24,0,1,-1,0.05,1,0.05,1,0,11846,1,0,0.05602345427874707,0.9439765457207762,1
24,0,-1,1,0.1,1,-0.1,1,1,11847,0,1,0.042729435407720756,0.957270564592917,1
24,1,-1,-1,0.05,1,-0.05,1,0,11848,0,0,0.08724322077560191,0.9127567792240607,1
24,0,-1,-1,0.05,2,-0.05,1,1,11849,1,1,0.46936724457699724,0.5306327554234663,1
24,1,1,1,0.05,2,0.05,1,1,11850,1,1,0.682141507813333,0.31785849218679285,2
24,1,1,1,0.02,2,0.02,1,1,11851,1,1,0.8016671945748088,0.19833280542511403,2
24,0,-1,-1,0.05,2,-0.05,1,1,11852,1,1,0.8642274717516388,0.135772528248569,2
24,0,1,-1,0.1,2,0.1,1,0,11853,1,0,0.8958367152079368,0.10416328479191223,2
24,1,1,1,0.05,2,0.05,1,1,11854,1,1,0.8938404655397015,0.10615953446081783,2
24,1,1,1,0.02,2,0.02,1,1,11855,1,1,0.8736810333001032,0.12631896669970538,2
24,1,-1,1,0.05,2,-0.05,1,0,11856,1,0,0.8251186513521724,0.17488134864812,2
24,0,1,1,0.05,2,0.05,1,0,11857,0,0,0.7165243802746287,0.28347561972589774,2
24,1,1,1,0.01,2,0.01,1,1,11858,1,1,0.8306161568765136,0.16938384312312163,2
24,0,-1,-1,0.05,2,-0.05,1,1,11859,1,1,0.8909649355440926,0.10903506445514974,2
24,1,1,1,0.1,2,0.1,1,1,11860,1,1,0.9245008673166064,0.07549913268345063,2
24,0,-1,-1,0.01,2,-0.01,1,1,11861,1,1,0.9470440400160284,0.052955959984641456,2
24,0,1,-1,0.1,2,0.1,1,0,11862,1,0,0.9587735110022423,0.04122648899834857,2
24,0,-1,-1,0.1,2,-0.1,1,1,11863,1,1,0.9577815289944539,0.0422184710056199,2
24,0,-1,-1,0.1,2,-0.1,1,1,11864,1,1,0.9560823861851174,0.04391761381569094,2
24,1,-1,1,0.02,2,-0.02,1,0,11865,1,0,0.9531977476794122,0.04680225232138883,2
24,0,-1,-1,0.05,1,-0.05,1,1,11866,1,1,0.9414079833158303,0.058592016683393186,2
24,1,-1,1,0.02,2,-0.02,1,0,11867,1,0,0.9202324908703456,0.07976750912937,2
24,1,1,1,0.1,2,0.1,1,1,11868,1,1,0.8760640877614482,0.12393591223834123,2
24,1,-1,1,0.1,2,-0.1,1,0,11869,1,0,0.806038894218831,0.19396110578047643,2
24,1,-1,1,0.01,2,-0.01,1,0,11870,1,0,0.6464488192771632,0.3535511807224762,2
24,1,1,-1,0.02,1,0.02,1,1,11871,0,1,0.34204528960194647,0.6579547103987609,1
24,0,1,1,0.02,2,0.02,1,0,11872,0,0,0.3388716031678516,0.6611283968313104,1
24,0,-1,-1,0.02,2,-0.02,1,1,11873,1,1,0.6298262522938444,0.3701737477069046,2
24,0,-1,-1,0.01,2,-0.01,1,1,11874,1,1,0.7860453780674559,0.21395462193247844,2
24,0,-1,-1,0.01,2,-0.01,1,1,11875,1,1,0.8680968016710603,0.13190319832831973,2
24,1,-1,1,0.1,2,-0.1,1,0,11876,1,0,0.9100424221231999,0.0899575778764593,2
24,0,-1,-1,0.02,2,-0.02,1,1,11877,1,1,0.9206549560905536,0.07934504390914188,2
24,1,-1,1,0.05,2,-0.05,1,0,11878,1,0,0.9159257344479301,0.08407426555236057,2
24,1,1,1,0.02,2,0.02,1,1,11879,1,1,0.8883124303839772,0.11168756961688656,2
24,1,1,1,0.1,2,0.1,1,1,11880,1,1,0.8328544261568306,0.16714557384306483,2
24,1,1,1,0.01,1,0.01,1,1,11881,1,1,0.7414756886075579,0.25852431139329207,2
24,0,1,1,0.02,1,0.02,1,0,11882,0,0,0.5675663132527998,0.4324336867463091,2
24,1,-1,1,0.1,1,-0.1,1,0,11883,1,0,0.634126646068268,0.36587335393263465,2
24,1,-1,1,0.01,1,-0.01,1,0,11884,1,0,0.6273758069596271,0.3726241930403785,2
24,0,1,-1,0.01,1,0.01,1,0,11885,1,0,0.5596428267268682,0.4403571732737078,2
24,1,-1,1,0.05,1,-0.05,1,0,11886,1,0,0.39898022200905814,0.601019777990344,1
24,0,1,1,0.1,1,0.1,1,0,11887,0,0,0.057893262014734125,0.9421067379849895,1
24,1,1,-1,0.1,1,0.1,1,1,11888,0,1,0.01658947824944056,0.9834105217506592,1
24,1,1,-1,0.1,1,0.1,1,1,11889,0,1,0.012751886498920001,0.987248113501382,1
24,1,1,1,0.1,1,0.1,1,1,11890,1,1,0.03281767572259993,0.9671823242779959,1
24,0,1,1,0.05,1,0.05,1,0,11891,0,0,0.015162391946541499,0.9848376080528539,1
24,0,1,-1,0.05,1,0.05,1,0,11892,1,0,0.03455295048624066,0.9654470495135853,1
24,0,-1,1,0.01,1,-0.01,1,1,11893,0,1,0.007317437931204703,0.9926825620696565,1
24,1,-1,-1,0.1,1,-0.1,1,0,11894,0,0,0.0023646011475908914,0.9976353988523969,1
24,0,1,1,0.05,1,0.05,1,0,11895,0,0,0.002217419332454506,0.997782580666944,1
24,1,1,-1,0.05,1,0.05,1,1,11896,0,1,0.00296965955707276,0.9970303404436069,1
24,1,1,-1,0.01,1,0.01,1,1,11897,0,1,0.005514234124552864,0.994485765875638,1
